Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,108,2,110,Kyaukmyaung(ST),MMR005004
 Bungalow/Brick house,184,217,401,Kyaukmyaung(ST),MMR005004
 Semi-pacca house,94,227,321,Kyaukmyaung(ST),MMR005004
 Wooden house,857,1704,2561,Kyaukmyaung(ST),MMR005004
 Bamboo,974,2328,3302,Kyaukmyaung(ST),MMR005004
 Hut 2 - 3 years,53,214,267,Kyaukmyaung(ST),MMR005004
 Hut 1 year,5,39,44,Kyaukmyaung(ST),MMR005004
 Other,31,13,44,Kyaukmyaung(ST),MMR005004
 Total,2306,4744,7050,Kyaukmyaung(ST),MMR005004
