Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,18,14,32,Pyinsalu(ST),MMR017016
 Bungalow/Brick house,-,25,25,Pyinsalu(ST),MMR017016
 Semi-pacca house,5,64,69,Pyinsalu(ST),MMR017016
 Wooden house,460,12003,12463,Pyinsalu(ST),MMR017016
 Bamboo,16,4700,4716,Pyinsalu(ST),MMR017016
 Hut 2 - 3 years,-,1238,1238,Pyinsalu(ST),MMR017016
 Hut 1 year,1,1562,1563,Pyinsalu(ST),MMR017016
 Other,1,330,331,Pyinsalu(ST),MMR017016
 Total,501,19936,20437,Pyinsalu(ST),MMR017016
