Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,119,91,210,Panglong(ST),MMR014011
 Bungalow/Brick house,1524,156,1680,Panglong(ST),MMR014011
 Semi-pacca house,990,315,1305,Panglong(ST),MMR014011
 Wooden house,1752,4980,6732,Panglong(ST),MMR014011
 Bamboo,712,3696,4408,Panglong(ST),MMR014011
 Hut 2 - 3 years,13,15,28,Panglong(ST),MMR014011
 Hut 1 year,-,8,8,Panglong(ST),MMR014011
 Other,114,31,145,Panglong(ST),MMR014011
 Total,5224,9292,14516,Panglong(ST),MMR014011
