Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,385,1927,2312,Tatkon,MMR018003
 Bungalow/Brick house,1112,1055,2167,Tatkon,MMR018003
 Semi-pacca house,745,1480,2225,Tatkon,MMR018003
 Wooden house,3443,22581,26024,Tatkon,MMR018003
 Bamboo,3254,14566,17820,Tatkon,MMR018003
 Hut 2 - 3 years,75,654,729,Tatkon,MMR018003
 Hut 1 year,16,192,208,Tatkon,MMR018003
 Other,116,146,262,Tatkon,MMR018003
 Total,9146,42601,51747,Tatkon,MMR018003
