Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,8,2,10,Mongkai,MMR014016
 Bungalow/Brick house,506,393,899,Mongkai,MMR014016
 Semi-pacca house,297,560,857,Mongkai,MMR014016
 Wooden house,432,5810,6242,Mongkai,MMR014016
 Bamboo,450,7032,7482,Mongkai,MMR014016
 Hut 2 - 3 years,3,42,45,Mongkai,MMR014016
 Hut 1 year,-,78,78,Mongkai,MMR014016
 Other,523,196,719,Mongkai,MMR014016
 Total,2219,14113,16332,Mongkai,MMR014016
