Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,58,12,70,Letpadan,MMR008008
 Bungalow/Brick house,478,284,762,Letpadan,MMR008008
 Semi-pacca house,631,1110,1741,Letpadan,MMR008008
 Wooden house,3077,17995,21072,Letpadan,MMR008008
 Bamboo,1249,17633,18882,Letpadan,MMR008008
 Hut 2 - 3 years,82,368,450,Letpadan,MMR008008
 Hut 1 year,86,251,337,Letpadan,MMR008008
 Other,74,96,170,Letpadan,MMR008008
 Total,5735,37749,43484,Letpadan,MMR008008
