Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,13,52,65,Ngathaingchaung(ST),MMR017006
 Bungalow/Brick house,312,33,345,Ngathaingchaung(ST),MMR017006
 Semi-pacca house,319,203,522,Ngathaingchaung(ST),MMR017006
 Wooden house,2322,9505,11827,Ngathaingchaung(ST),MMR017006
 Bamboo,1481,7884,9365,Ngathaingchaung(ST),MMR017006
 Hut 2 - 3 years,46,269,315,Ngathaingchaung(ST),MMR017006
 Hut 1 year,84,236,320,Ngathaingchaung(ST),MMR017006
 Other,20,134,154,Ngathaingchaung(ST),MMR017006
 Total,4597,18316,22913,Ngathaingchaung(ST),MMR017006
