Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,19,1,20,Khampat(ST),MMR005030
 Bungalow/Brick house,75,62,137,Khampat(ST),MMR005030
 Semi-pacca house,107,124,231,Khampat(ST),MMR005030
 Wooden house,1167,1428,2595,Khampat(ST),MMR005030
 Bamboo,1461,3015,4476,Khampat(ST),MMR005030
 Hut 2 - 3 years,4,26,30,Khampat(ST),MMR005030
 Hut 1 year,5,7,12,Khampat(ST),MMR005030
 Other,-,7,7,Khampat(ST),MMR005030
 Total,2838,4670,7508,Khampat(ST),MMR005030
