Type_residence,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total,Township,MIMU_code
 Condominium/Apartment/Flat,14,1,15,Tagaung,MMR010012
 Bungalow/Brick house,153,38,191,Tagaung,MMR010012
 Semi-pacca house,70,62,132,Tagaung,MMR010012
 Wooden house,298,996,1294,Tagaung,MMR010012
 Bamboo,1223,4120,5343,Tagaung,MMR010012
 Hut 2 - 3 years,12,192,204,Tagaung,MMR010012
 Hut 1 year,9,133,142,Tagaung,MMR010012
 Other,14,57,71,Tagaung,MMR010012
 Total,1793,5599,7392,Tagaung,MMR010012
