Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1493,1521,1557,1600,1791,1525,1695,1844,1920,1840,1990,2143,2310,2757,2893,2902,3003,3104,3587,3386,3788,3242,3153,3123,2953,3082,2670,2709,2918,2649,3266,2464,2523,2467,2200,2565,2232,2082,2482,2174,2749,2023,2570,2360,2319,2553,2368,2301,2430,2239,2337,1862,2121,2014,1966,1922,1698,1587,1606,1363,1577,1043,1154,1089,970,1108,853,893,732,569,701,444,478,508,484,625,504,381,399,266,377,256,228,270,225,204,150,126,97,68,252,159022,South Okkalapa,MMR013011
 Yes - some difficulty,19,5,1,3,3,-,2,3,3,3,1,1,2,4,-,4,2,3,5,3,6,4,1,4,1,1,4,2,5,5,6,5,3,1,4,4,6,10,3,2,8,5,7,4,13,10,8,12,23,10,11,16,12,21,24,27,19,25,18,19,27,15,33,28,18,37,22,27,25,23,32,17,21,29,24,51,39,35,37,24,52,34,44,27,38,30,24,28,16,19,79,1391,South Okkalapa,MMR013011
 Yes - a lot of difficulty,46,10,-,3,1,1,-,1,2,-,-,2,2,3,-,3,-,-,1,3,-,-,4,1,1,-,1,1,2,-,-,-,1,-,2,4,2,3,1,3,1,3,2,2,4,6,1,5,4,3,3,3,5,5,4,8,2,7,6,6,13,5,6,8,10,11,3,3,11,1,6,4,6,8,10,21,8,5,10,5,14,7,11,10,10,11,11,7,8,9,25,461,South Okkalapa,MMR013011
 Yes - cannot walk at all,7,2,1,1,-,-,-,1,2,5,1,2,1,3,2,-,3,2,-,1,-,1,3,1,1,-,-,1,2,-,1,-,-,1,1,1,-,2,1,1,1,2,3,2,1,1,1,2,3,4,1,1,3,5,8,2,4,3,1,2,1,3,2,4,-,3,3,9,5,2,3,-,3,1,4,9,11,2,7,2,9,5,6,12,5,8,3,3,2,6,18,252,South Okkalapa,MMR013011
 Total,1565,1538,1559,1607,1795,1526,1697,1849,1927,1848,1992,2148,2315,2767,2895,2909,3008,3109,3593,3393,3794,3247,3161,3129,2956,3083,2675,2713,2927,2654,3273,2469,2527,2469,2207,2574,2240,2097,2487,2180,2759,2033,2582,2368,2337,2570,2378,2320,2460,2256,2352,1882,2141,2045,2002,1959,1723,1622,1631,1390,1618,1066,1195,1129,998,1159,881,932,773,595,742,465,508,546,522,706,562,423,453,297,452,302,289,319,278,253,188,164,123,102,374,161126,South Okkalapa,MMR013011
