Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1512,1528,1597,1640,1631,1496,1717,1812,1668,1628,1782,1714,1866,1978,1939,1837,1642,1918,2008,1621,2316,1675,1681,1821,1312,2115,1431,1757,1773,1559,2284,1486,1638,1742,1323,2281,1308,1647,1670,1322,1878,1279,1583,1406,1079,1985,1077,1419,1301,975,1485,952,1029,1125,891,1295,794,937,946,722,1062,680,797,737,496,924,354,591,393,273,663,249,334,357,219,599,179,268,290,122,290,127,148,139,87,168,43,73,44,25,149,103713,Chaung Oo,MMR005015
 Yes - some difficulty,19,10,7,4,2,3,1,1,1,5,8,-,1,5,2,4,3,3,-,2,4,3,2,4,4,3,7,4,3,3,7,3,9,9,5,10,4,10,8,10,17,7,10,12,11,26,7,17,17,16,17,16,17,17,17,40,16,39,31,20,38,29,31,41,29,56,21,40,33,22,67,31,34,44,30,83,29,48,48,24,65,21,32,27,12,24,10,18,17,8,46,1621,Chaung Oo,MMR005015
 Yes - a lot of difficulty,12,4,-,3,2,1,-,3,2,2,-,2,1,1,2,-,2,1,1,1,-,2,2,1,5,3,2,2,4,3,1,1,5,1,1,5,1,2,-,2,2,2,2,1,2,6,2,4,5,-,3,-,5,4,3,3,4,8,8,5,10,5,8,10,3,9,3,9,1,6,6,5,4,9,4,17,11,9,11,4,14,8,6,11,6,22,3,4,6,2,18,396,Chaung Oo,MMR005015
 Yes - cannot walk at all,3,3,-,1,5,-,4,-,1,1,4,2,-,3,1,2,1,1,-,1,2,-,1,-,1,3,2,2,-,2,-,1,1,-,1,-,-,-,1,2,3,-,1,1,1,4,-,1,1,2,5,2,1,-,1,6,1,4,3,2,2,1,3,2,2,7,-,1,3,1,6,5,4,4,3,12,2,4,6,5,5,2,4,4,4,10,4,3,4,3,18,225,Chaung Oo,MMR005015
 Total,1546,1545,1604,1648,1640,1500,1722,1816,1672,1636,1794,1718,1868,1987,1944,1843,1648,1923,2009,1625,2322,1680,1686,1826,1322,2124,1442,1765,1780,1567,2292,1491,1653,1752,1330,2296,1313,1659,1679,1336,1900,1288,1596,1420,1093,2021,1086,1441,1324,993,1510,970,1052,1146,912,1344,815,988,988,749,1112,715,839,790,530,996,378,641,430,302,742,290,376,414,256,711,221,329,355,155,374,158,190,181,109,224,60,98,71,38,231,105955,Chaung Oo,MMR005015
