Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,460,500,485,515,591,577,567,557,495,532,611,563,652,632,578,605,530,553,619,558,619,560,552,575,436,589,492,513,561,506,557,449,537,543,419,609,401,459,499,374,456,308,459,441,363,525,327,438,397,302,406,302,325,322,290,398,241,265,237,188,268,157,163,145,138,198,105,147,87,61,135,56,78,59,53,125,48,68,60,32,67,21,30,18,22,20,14,25,9,10,35,30874,Kyaukmyaung(ST),MMR005004
 Yes - some difficulty,3,3,-,1,1,-,2,-,2,3,2,-,2,-,2,1,2,1,2,2,-,1,-,1,1,-,2,2,-,1,1,1,1,-,2,1,2,2,-,1,2,3,1,3,-,1,1,6,1,2,3,5,5,2,2,8,6,3,5,2,6,2,5,2,6,5,3,6,6,2,11,1,5,5,3,7,7,3,4,1,15,9,2,4,1,5,5,5,-,1,6,252,Kyaukmyaung(ST),MMR005004
 Yes - a lot of difficulty,1,-,2,1,1,1,-,1,-,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,2,1,-,1,-,-,1,-,1,1,-,1,2,2,-,-,2,-,1,1,3,2,-,3,-,-,1,1,1,2,-,1,-,2,6,1,-,-,-,2,3,3,2,3,1,-,-,1,2,2,-,2,4,-,2,2,-,-,-,4,2,-,2,1,4,90,Kyaukmyaung(ST),MMR005004
 Yes - cannot walk at all,2,1,-,1,-,-,1,-,-,-,-,1,-,1,-,-,-,1,-,-,1,1,1,-,-,1,1,1,1,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,1,-,-,-,-,1,-,1,1,-,-,3,2,-,2,-,-,1,-,-,1,2,-,1,2,1,-,-,1,-,-,2,-,-,-,-,4,-,-,-,-,1,-,-,-,-,5,49,Kyaukmyaung(ST),MMR005004
 Total,466,504,487,518,593,578,570,558,497,535,613,564,655,633,580,606,532,555,621,560,620,563,553,576,437,590,497,517,562,508,558,450,539,543,422,612,403,462,502,377,458,311,462,444,365,527,331,446,398,308,409,308,332,325,293,411,249,269,244,192,280,161,168,147,145,207,111,157,97,67,147,57,84,65,58,136,55,73,68,33,88,32,32,22,23,30,21,30,11,12,50,31265,Kyaukmyaung(ST),MMR005004
