Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2722,3524,3979,4100,4102,3836,4196,4353,3864,4215,4146,4004,4376,4436,4148,4044,3461,3436,3839,3279,4189,3330,3642,3612,3462,4265,3448,3784,3926,3520,4667,3050,3386,3375,2928,4199,2821,3045,3194,2651,3456,2204,3237,3063,2531,3470,2581,2497,2587,2190,2883,1913,2047,2191,1987,2449,1818,1721,1616,1398,2002,1179,1196,1056,1021,1280,760,943,711,491,919,367,478,475,446,841,338,343,385,216,467,205,231,240,173,264,111,97,73,49,232,213982,Tatkon,MMR018003
 Yes - some difficulty,25,16,24,22,13,21,22,18,16,22,16,9,9,10,12,5,12,6,12,5,8,8,8,10,4,14,8,9,12,8,21,7,8,11,16,15,14,16,19,12,25,16,12,25,15,33,33,32,33,27,35,35,35,40,36,52,41,54,29,44,62,43,35,35,46,56,40,55,24,38,51,16,27,28,40,57,37,39,41,26,70,31,37,37,32,50,26,17,10,10,73,2364,Tatkon,MMR018003
 Yes - a lot of difficulty,21,8,8,3,3,3,4,3,2,3,4,4,7,2,3,1,4,3,-,2,3,3,6,3,3,5,2,4,2,1,6,2,3,2,4,1,1,1,6,1,5,2,3,6,5,2,7,4,3,4,2,6,3,9,6,10,4,5,7,5,11,6,9,11,10,12,8,10,15,6,7,2,3,10,7,20,3,7,7,5,18,7,7,4,11,11,7,5,5,6,16,511,Tatkon,MMR018003
 Yes - cannot walk at all,2,1,3,1,2,6,8,7,4,1,3,3,6,2,2,1,1,3,-,1,-,3,-,3,1,3,1,1,3,3,2,1,-,2,-,1,-,2,-,1,3,-,1,1,1,4,3,1,1,3,6,4,-,2,2,6,2,3,4,1,3,2,2,1,2,1,1,2,5,3,5,3,4,3,4,6,1,1,6,4,6,3,2,1,2,8,1,5,3,2,12,236,Tatkon,MMR018003
 Total,2770,3549,4014,4126,4120,3866,4230,4381,3886,4241,4169,4020,4398,4450,4165,4051,3478,3448,3851,3287,4200,3344,3656,3628,3470,4287,3459,3798,3943,3532,4696,3060,3397,3390,2948,4216,2836,3064,3219,2665,3489,2222,3253,3095,2552,3509,2624,2534,2624,2224,2926,1958,2085,2242,2031,2517,1865,1783,1656,1448,2078,1230,1242,1103,1079,1349,809,1010,755,538,982,388,512,516,497,924,379,390,439,251,561,246,277,282,218,333,145,124,91,67,333,217093,Tatkon,MMR018003
