Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,802,845,972,1099,1050,1127,1082,1130,1148,1013,1152,802,1002,985,961,946,862,855,1171,765,1219,740,942,898,811,1208,832,820,1022,699,1246,601,774,656,526,993,740,711,911,594,973,494,653,524,473,823,576,459,649,432,895,392,457,387,354,480,428,309,380,194,541,213,212,232,140,295,125,134,119,60,240,41,55,56,40,91,41,31,50,20,78,17,25,14,8,22,10,14,1,10,24,50003,Mineyu(ST),MMR016011
 Yes - some difficulty,22,27,27,35,18,15,20,23,13,11,13,4,14,5,3,4,5,6,5,7,12,7,11,12,5,10,8,12,15,4,14,13,6,12,10,16,15,10,22,19,20,10,17,13,14,32,20,18,21,18,57,32,34,36,21,37,33,31,44,10,96,56,39,38,25,46,20,45,27,9,65,14,13,18,14,24,15,10,18,4,34,3,7,5,6,7,3,9,3,4,13,1718,Mineyu(ST),MMR016011
 Yes - a lot of difficulty,8,4,3,2,3,2,3,2,2,3,4,1,2,4,2,2,1,2,5,3,5,4,2,2,1,2,3,5,2,3,8,3,3,2,-,3,3,4,3,6,3,1,3,4,5,2,3,5,8,5,15,2,3,4,5,9,13,6,4,5,24,13,13,12,4,14,7,14,5,3,13,6,6,7,3,6,3,5,5,2,30,2,5,2,-,2,2,2,1,4,18,460,Mineyu(ST),MMR016011
 Yes - cannot walk at all,9,6,2,-,2,2,2,3,2,1,1,-,3,1,1,1,2,-,1,2,2,4,2,2,-,1,1,1,2,-,3,4,1,1,1,-,2,1,1,-,1,2,1,-,1,1,2,1,1,-,4,1,2,2,1,1,3,3,5,1,6,1,1,1,-,4,1,2,1,-,6,2,1,1,1,2,-,1,1,-,3,2,-,-,1,-,1,1,-,2,5,150,Mineyu(ST),MMR016011
 Total,841,882,1004,1136,1073,1146,1107,1158,1165,1028,1170,807,1021,995,967,953,870,863,1182,777,1238,755,957,914,817,1221,844,838,1041,706,1271,621,784,671,537,1012,760,726,937,619,997,507,674,541,493,858,601,483,679,455,971,427,496,429,381,527,477,349,433,210,667,283,265,283,169,359,153,195,152,72,324,63,75,82,58,123,59,47,74,26,145,24,37,21,15,31,16,26,5,20,60,52331,Mineyu(ST),MMR016011
