Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2133,2308,2486,2557,2721,2800,3036,2890,2790,2703,3101,2564,2977,2823,2729,2394,2322,2072,2241,1644,2171,1410,1646,1582,1490,2021,1434,1493,1625,1319,2037,1222,1472,1358,1153,1890,1145,1230,1544,1165,1865,990,1583,1307,1106,1760,1133,1038,1233,887,1472,783,919,899,792,1140,845,590,671,499,974,369,455,418,396,705,297,365,274,173,529,140,205,228,178,418,159,126,202,67,242,59,87,71,53,95,40,52,29,17,89,110722,Kyaukkyi,MMR007011
 Yes - some difficulty,27,37,17,14,7,10,12,8,6,9,9,9,3,5,7,8,3,6,10,3,17,7,10,6,6,18,9,11,21,8,21,16,15,13,8,22,8,17,17,14,32,13,23,25,16,34,23,17,19,18,43,19,34,30,25,31,27,23,22,9,59,25,18,16,22,55,22,26,25,18,87,10,24,32,20,55,21,11,32,14,60,13,21,26,13,26,16,8,6,4,38,1780,Kyaukkyi,MMR007011
 Yes - a lot of difficulty,3,4,7,4,7,3,4,4,1,5,1,1,5,1,4,1,3,3,4,4,2,3,3,2,1,-,2,2,6,2,5,2,-,3,2,4,-,5,2,-,4,2,4,2,5,8,2,6,7,3,10,4,6,5,3,5,3,5,6,4,15,6,7,11,4,18,6,6,5,1,20,4,5,11,2,18,3,4,6,4,11,3,6,11,3,14,7,4,3,4,18,449,Kyaukkyi,MMR007011
 Yes - cannot walk at all,14,29,26,22,18,13,11,4,6,2,2,2,3,1,5,2,-,2,3,1,3,2,-,1,-,2,2,3,1,1,3,-,3,1,-,1,3,-,4,1,2,2,-,1,2,3,1,7,2,2,1,1,3,1,-,1,2,-,5,-,8,1,2,3,4,7,1,4,8,3,10,1,1,4,5,7,4,-,3,1,13,-,7,7,6,12,2,1,2,2,16,378,Kyaukkyi,MMR007011
 Total,2177,2378,2536,2597,2753,2826,3063,2906,2803,2719,3113,2576,2988,2830,2745,2405,2328,2083,2258,1652,2193,1422,1659,1591,1497,2041,1447,1509,1653,1330,2066,1240,1490,1375,1163,1917,1156,1252,1567,1180,1903,1007,1610,1335,1129,1805,1159,1068,1261,910,1526,807,962,935,820,1177,877,618,704,512,1056,401,482,448,426,785,326,401,312,195,646,155,235,275,205,498,187,141,243,86,326,75,121,115,75,147,65,65,40,27,161,113329,Kyaukkyi,MMR007011
