Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,508,560,583,656,611,640,655,648,723,727,794,631,745,692,608,623,510,523,622,445,611,388,417,405,409,667,390,435,501,415,713,360,409,390,375,736,445,451,461,391,747,394,491,450,414,639,348,336,354,258,518,215,271,203,225,310,174,158,106,109,227,54,65,63,45,116,24,33,35,31,87,27,28,17,14,37,6,7,9,4,29,6,10,3,4,12,3,6,6,6,28,29635,Minesan(Monsan)(ST),MMR014017
 Yes - some difficulty,11,7,4,7,12,4,3,-,1,-,-,-,-,1,1,1,1,4,1,2,1,1,-,2,3,4,-,2,2,-,1,1,2,3,-,3,1,-,2,-,3,2,3,1,3,6,2,3,2,1,13,3,8,3,9,9,7,6,4,4,23,9,9,10,7,14,4,5,3,5,16,3,4,4,2,6,-,2,1,2,6,3,3,1,-,-,-,1,-,-,5,328,Minesan(Monsan)(ST),MMR014017
 Yes - a lot of difficulty,8,8,6,1,1,-,1,-,1,1,-,-,-,-,-,1,-,-,-,-,1,-,1,-,-,-,1,-,-,-,1,-,1,-,-,1,1,-,1,-,2,-,2,-,-,2,-,-,-,-,2,-,-,-,-,1,-,-,1,1,-,-,-,-,-,-,-,1,1,-,4,1,1,1,-,1,-,-,-,1,3,-,1,4,1,1,-,-,-,2,3,73,Minesan(Monsan)(ST),MMR014017
 Yes - cannot walk at all,-,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,1,1,-,1,-,-,-,-,1,-,1,-,-,-,-,1,-,-,-,-,-,-,2,1,-,-,-,-,1,-,3,-,-,-,-,-,-,-,1,-,2,-,-,-,-,-,-,-,-,-,-,21,Minesan(Monsan)(ST),MMR014017
 Total,527,575,593,665,624,644,659,648,725,728,794,631,746,693,609,625,512,527,623,447,613,389,418,408,412,671,391,437,503,415,715,361,412,393,375,740,447,452,464,391,753,397,496,452,417,647,350,339,357,259,534,218,279,206,234,321,181,164,111,114,250,63,76,74,52,130,28,39,40,36,110,31,33,22,16,44,6,9,11,7,40,9,14,8,5,13,3,7,6,8,36,30057,Minesan(Monsan)(ST),MMR014017
