Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4565,5071,5317,5747,6139,6230,6534,6208,5772,5907,6370,6002,6683,6686,6545,5993,5325,5455,5602,4456,5541,4383,4482,4198,4131,5315,4134,4485,4997,4597,5572,4493,4663,4590,3559,5106,4009,3813,4389,3801,4328,2943,4159,3366,3146,4064,3160,2956,3393,2651,3701,2719,3019,3099,2622,3257,2507,2250,2272,1910,2580,1555,1612,1484,1299,1548,1036,895,668,486,807,427,462,439,475,721,421,339,426,247,353,198,218,162,162,169,104,75,62,41,133,287991,Myaungmya,MMR017014
 Yes - some difficulty,272,191,96,70,33,37,20,23,22,21,25,21,29,35,20,30,29,22,19,20,22,16,14,21,22,32,19,29,34,23,49,41,37,45,48,64,45,53,62,66,74,54,93,73,84,99,89,102,119,110,168,139,159,175,154,194,174,153,189,164,252,158,168,163,178,246,157,158,140,118,162,86,92,138,120,231,123,102,144,102,161,104,106,92,94,97,49,40,35,23,81,8263,Myaungmya,MMR017014
 Yes - a lot of difficulty,75,28,13,12,8,8,5,11,8,15,12,8,11,7,12,6,4,7,9,5,10,4,5,11,6,10,7,8,6,9,5,5,6,4,2,9,4,11,10,10,11,6,13,5,13,16,12,9,10,5,25,19,18,16,18,29,24,18,21,21,51,28,28,19,20,39,25,25,19,16,37,19,23,20,22,46,26,29,36,19,55,39,34,30,37,41,23,23,23,10,55,1632,Myaungmya,MMR017014
 Yes - cannot walk at all,13,11,8,8,7,10,6,4,3,7,14,1,7,3,5,3,7,6,2,2,5,1,6,6,1,7,6,4,3,1,5,2,5,3,3,3,1,4,5,4,2,5,6,8,4,3,4,2,6,3,7,3,8,4,9,13,9,13,10,9,13,14,8,18,6,16,8,15,6,5,14,9,10,13,10,15,17,10,17,12,24,17,11,20,12,15,12,17,9,5,43,751,Myaungmya,MMR017014
 Total,4925,5301,5434,5837,6187,6285,6565,6246,5805,5950,6421,6032,6730,6731,6582,6032,5365,5490,5632,4483,5578,4404,4507,4236,4160,5364,4166,4526,5040,4630,5631,4541,4711,4642,3612,5182,4059,3881,4466,3881,4415,3008,4271,3452,3247,4182,3265,3069,3528,2769,3901,2880,3204,3294,2803,3493,2714,2434,2492,2104,2896,1755,1816,1684,1503,1849,1226,1093,833,625,1020,541,587,610,627,1013,587,480,623,380,593,358,369,304,305,322,188,155,129,79,312,298637,Myaungmya,MMR017014
