Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3803,3930,4076,4345,4661,4326,4409,4705,4467,4451,4699,4747,5122,5327,5348,4839,4575,4757,5538,4899,5580,4979,5115,4841,4729,5124,4662,4578,5274,4600,5492,4186,4593,4436,3989,4534,3793,3660,4343,3670,4460,3137,4058,3640,3330,3901,3272,3071,3302,2687,3176,2327,2714,2667,2327,2622,2365,1845,2052,1660,2202,1317,1525,1516,1241,1565,1013,1205,904,633,957,485,545,537,527,746,461,367,393,209,318,195,207,220,176,178,123,98,74,58,229,264039,Thanlyin,MMR013023
 Yes - some difficulty,225,152,64,25,10,7,8,9,2,7,9,9,6,12,4,5,5,8,7,7,4,13,12,9,6,12,8,7,7,13,15,8,12,11,18,14,12,13,14,10,14,20,22,26,19,39,25,35,36,36,49,46,41,51,46,53,44,41,59,41,59,43,56,57,47,83,37,67,55,21,63,25,37,41,48,82,38,40,56,35,51,34,50,32,20,45,39,13,21,9,58,2904,Thanlyin,MMR013023
 Yes - a lot of difficulty,90,18,4,4,3,1,4,2,2,3,4,1,5,2,4,2,-,2,2,3,1,2,4,1,-,3,4,4,4,5,4,5,3,8,2,4,4,4,4,1,2,5,3,5,6,4,7,6,3,4,12,6,7,9,13,13,3,6,8,6,12,9,13,12,8,17,6,8,13,12,12,7,10,10,9,22,13,11,16,9,13,8,6,6,12,11,8,7,3,8,30,692,Thanlyin,MMR013023
 Yes - cannot walk at all,43,8,3,3,6,9,4,1,3,1,2,1,5,3,5,2,5,4,3,5,-,2,4,3,1,5,-,3,3,1,5,7,2,2,3,3,2,5,-,3,-,2,1,2,1,4,6,2,5,5,5,1,7,5,4,5,3,2,7,6,9,2,2,3,3,8,3,9,5,7,10,2,5,6,6,9,5,4,3,5,11,7,5,7,4,10,4,3,1,2,25,428,Thanlyin,MMR013023
 Total,4161,4108,4147,4377,4680,4343,4425,4717,4474,4462,4714,4758,5138,5344,5361,4848,4585,4771,5550,4914,5585,4996,5135,4854,4736,5144,4674,4592,5288,4619,5516,4206,4610,4457,4012,4555,3811,3682,4361,3684,4476,3164,4084,3673,3356,3948,3310,3114,3346,2732,3242,2380,2769,2732,2390,2693,2415,1894,2126,1713,2282,1371,1596,1588,1299,1673,1059,1289,977,673,1042,519,597,594,590,859,517,422,468,258,393,244,268,265,212,244,174,121,99,77,342,268063,Thanlyin,MMR013023
