Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2540,2570,2920,3462,3602,3801,3639,3971,3948,3996,4222,3656,4590,4852,4025,3999,3365,2844,3709,2733,2963,2100,2561,2670,2544,3353,2231,2430,2834,2165,3158,1921,2398,2204,1797,2767,1780,1829,2215,1503,2148,1268,2313,1929,1717,2638,1830,1625,2094,1388,2276,1396,1792,1797,1584,2094,1630,1178,1357,945,1734,773,960,1021,929,1421,692,830,674,348,846,226,371,350,257,609,286,192,314,117,357,119,139,115,109,147,71,53,39,29,109,169103,Kyauktaw,MMR012004
 Yes - some difficulty,32,39,19,20,19,11,9,9,11,8,5,8,9,12,10,7,8,5,10,5,10,10,12,9,6,10,14,11,4,7,13,5,8,7,6,13,10,11,11,7,16,8,17,21,20,31,19,14,27,23,32,27,32,30,38,51,38,41,50,30,79,39,48,62,51,87,60,81,73,46,130,34,54,55,71,138,59,48,67,36,135,32,51,39,34,61,31,13,20,8,54,2801,Kyauktaw,MMR012004
 Yes - a lot of difficulty,23,6,6,4,4,5,3,3,5,4,2,5,3,3,4,3,2,4,1,6,6,6,5,5,4,9,1,6,4,3,9,3,9,8,2,6,4,5,5,5,3,2,3,4,2,7,6,4,11,9,7,4,8,9,6,10,3,5,7,2,10,3,13,11,7,16,18,19,17,11,25,6,13,15,5,23,14,13,33,9,41,4,13,21,17,23,9,8,6,5,21,762,Kyauktaw,MMR012004
 Yes - cannot walk at all,37,7,2,5,3,2,4,3,5,3,1,3,4,5,5,4,2,2,3,4,-,3,1,3,7,3,3,2,2,2,3,-,3,-,1,5,3,3,-,2,3,2,3,1,3,3,3,2,4,2,-,1,2,1,3,2,5,4,2,1,7,2,9,5,9,11,3,5,5,3,8,4,1,6,3,18,3,5,10,6,21,6,10,6,11,13,11,3,4,5,24,434,Kyauktaw,MMR012004
 Total,2632,2622,2947,3491,3628,3819,3655,3986,3969,4011,4230,3672,4606,4872,4044,4013,3377,2855,3723,2748,2979,2119,2579,2687,2561,3375,2249,2449,2844,2177,3183,1929,2418,2219,1806,2791,1797,1848,2231,1517,2170,1280,2336,1955,1742,2679,1858,1645,2136,1422,2315,1428,1834,1837,1631,2157,1676,1228,1416,978,1830,817,1030,1099,996,1535,773,935,769,408,1009,270,439,426,336,788,362,258,424,168,554,161,213,181,171,244,122,77,69,47,208,173100,Kyauktaw,MMR012004
