Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4005,3745,4168,4579,4657,4524,4633,4642,4509,4560,4293,3984,4404,4165,3799,3833,3299,3152,3766,3228,3564,2806,2865,3028,2534,3480,2494,2677,2766,2438,2945,2231,2400,2609,2007,2886,1856,1798,2172,1809,2193,1503,2142,1836,1446,2170,1349,1196,1358,1009,1442,994,1166,1177,1024,1195,942,713,792,575,828,442,475,466,407,592,316,321,258,156,292,167,205,191,139,322,114,109,109,48,92,47,73,70,53,69,35,20,26,16,68,166058,Kyunsu,MMR006006
 Yes - some difficulty,65,59,53,42,31,21,20,23,20,21,16,22,17,25,18,12,14,17,22,21,20,24,19,21,27,36,26,29,38,29,61,34,51,54,46,66,52,39,56,50,67,53,79,90,53,129,85,80,109,68,106,76,92,105,79,141,94,88,90,78,98,56,63,59,68,99,58,71,57,36,67,34,67,55,43,100,58,25,32,21,50,26,25,19,17,30,16,13,12,8,33,4495,Kyunsu,MMR006006
 Yes - a lot of difficulty,48,19,8,7,3,6,6,6,4,3,4,6,10,9,4,8,5,6,5,6,2,4,4,4,2,7,5,3,5,5,9,4,7,12,5,8,5,6,11,10,8,4,8,8,12,16,6,8,11,10,12,9,7,9,7,14,8,8,17,6,16,12,9,14,11,15,9,7,6,10,19,7,13,8,9,31,7,12,11,8,21,-,13,15,11,15,7,7,7,5,23,837,Kyunsu,MMR006006
 Yes - cannot walk at all,23,8,4,5,3,5,2,2,5,2,3,-,5,2,4,2,7,1,1,2,1,4,1,3,6,5,2,1,3,3,6,4,2,4,-,5,1,1,6,3,3,2,-,3,-,1,2,2,1,4,6,2,1,4,3,7,5,4,2,-,6,2,5,3,6,7,-,6,2,1,6,3,3,5,6,8,7,6,5,3,15,7,7,2,5,4,4,6,4,2,18,363,Kyunsu,MMR006006
 Total,4141,3831,4233,4633,4694,4556,4661,4673,4538,4586,4316,4012,4436,4201,3825,3855,3325,3176,3794,3257,3587,2838,2889,3056,2569,3528,2527,2710,2812,2475,3021,2273,2460,2679,2058,2965,1914,1844,2245,1872,2271,1562,2229,1937,1511,2316,1442,1286,1479,1091,1566,1081,1266,1295,1113,1357,1049,813,901,659,948,512,552,542,492,713,383,405,323,203,384,211,288,259,197,461,186,152,157,80,178,80,118,106,86,118,62,46,49,31,142,171753,Kyunsu,MMR006006
