Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1288,1261,1214,1365,1323,1334,1314,1195,1249,1241,1133,1015,1047,1029,1003,891,870,781,790,572,665,488,455,519,493,560,476,495,588,490,644,437,442,400,458,558,415,402,418,340,510,293,447,569,509,508,308,275,358,311,510,268,265,285,285,287,252,213,247,204,319,181,146,198,178,204,125,118,125,89,147,58,61,83,57,86,38,31,42,36,62,15,17,25,17,24,5,3,4,7,50,41113,Mindat,MMR004006
 Yes - some difficulty,8,2,1,7,2,-,4,4,2,9,4,2,3,3,7,7,5,5,2,3,6,2,2,6,6,10,5,4,2,1,11,4,10,11,11,9,9,8,7,7,14,10,8,16,10,19,11,17,9,16,28,15,11,22,17,22,17,14,22,31,44,23,17,27,32,31,11,20,19,14,30,12,13,23,23,16,8,4,14,14,29,7,2,8,4,8,8,2,2,-,21,1026,Mindat,MMR004006
 Yes - a lot of difficulty,15,7,-,4,-,-,2,1,2,1,2,3,4,2,-,4,1,-,1,1,1,1,6,2,6,4,2,2,4,1,1,-,2,3,-,5,2,2,4,-,2,-,3,4,3,8,2,3,3,4,6,4,2,-,5,3,3,3,4,4,11,3,3,7,6,7,4,2,7,1,10,4,7,9,4,8,3,6,7,2,14,3,2,2,-,-,-,1,-,-,17,314,Mindat,MMR004006
 Yes - cannot walk at all,1,3,2,2,1,4,2,2,2,2,1,2,3,-,-,1,1,1,1,-,4,4,3,3,2,1,1,1,2,2,2,-,1,-,-,3,1,-,1,1,-,-,-,1,3,2,2,-,1,1,-,3,-,-,1,4,1,1,2,3,2,2,-,3,2,3,3,1,3,1,2,3,-,4,3,3,-,1,2,2,4,1,-,3,1,2,-,1,1,-,6,147,Mindat,MMR004006
 Total,1312,1273,1217,1378,1326,1338,1322,1202,1255,1253,1140,1022,1057,1034,1010,903,877,787,794,576,676,495,466,530,507,575,484,502,596,494,658,441,455,414,469,575,427,412,430,348,526,303,458,590,525,537,323,295,371,332,544,290,278,307,308,316,273,231,275,242,376,209,166,235,218,245,143,141,154,105,189,77,81,119,87,113,49,42,65,54,109,26,21,38,22,34,13,7,7,7,94,42600,Mindat,MMR004006
