Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,615,635,607,711,745,701,831,848,783,774,808,810,741,825,734,704,669,557,557,566,678,580,582,596,545,700,698,682,742,670,801,749,723,703,595,800,793,769,772,751,836,766,882,796,775,839,790,762,693,642,748,586,648,565,564,596,431,445,465,433,487,344,385,418,367,358,380,367,276,270,284,203,241,211,195,235,125,155,155,110,108,89,67,71,54,51,40,32,28,21,52,47591,Htilin,MMR009024
 Yes - some difficulty,4,4,-,1,3,1,1,1,4,4,1,1,3,-,1,2,1,1,-,3,2,2,3,3,2,5,2,4,2,3,4,2,-,5,2,1,4,3,4,3,4,4,5,2,3,7,7,4,6,4,11,9,2,5,7,7,15,10,10,8,11,19,19,8,14,19,22,32,25,20,35,26,30,18,35,36,24,23,37,17,31,19,18,26,12,17,11,10,13,4,20,873,Htilin,MMR009024
 Yes - a lot of difficulty,3,-,-,1,-,-,1,1,2,-,1,-,-,2,-,-,-,-,1,1,-,-,-,1,1,2,1,-,1,-,1,3,3,1,4,-,1,-,-,-,4,3,3,1,-,1,-,-,2,2,3,3,2,-,-,2,3,2,6,3,2,2,-,6,4,3,2,1,6,3,4,3,7,4,5,5,6,10,6,3,7,7,3,2,5,6,3,7,5,7,12,218,Htilin,MMR009024
 Yes - cannot walk at all,-,1,1,-,-,1,3,-,-,-,1,2,2,2,-,3,1,-,2,2,-,-,-,-,-,1,1,1,-,-,1,1,-,-,-,1,-,1,-,2,-,-,1,2,1,1,2,-,1,1,2,3,-,-,1,2,-,1,3,2,3,3,-,1,3,3,3,1,6,2,5,1,6,3,3,8,1,5,3,6,8,4,5,4,10,6,4,5,5,2,12,184,Htilin,MMR009024
 Total,622,640,608,713,748,703,836,850,789,778,811,813,746,829,735,709,671,558,560,572,680,582,585,600,548,708,702,687,745,673,807,755,726,709,601,802,798,773,776,756,844,773,891,801,779,848,799,766,702,649,764,601,652,570,572,607,449,458,484,446,503,368,404,433,388,383,407,401,313,295,328,233,284,236,238,284,156,193,201,136,154,119,93,103,81,80,58,54,51,34,96,48866,Htilin,MMR009024
