Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1167,1382,1488,1961,2360,2799,2776,3038,2932,2775,2914,2821,3362,3248,2918,2734,2207,2010,2644,1581,1775,1364,1556,1512,1481,1889,1364,1450,1619,1228,1885,1281,1504,1453,1072,1502,905,1004,1198,950,1446,968,1533,1357,1183,1748,1104,1012,1253,877,1379,844,1045,1056,913,1255,817,674,754,538,995,458,528,609,472,776,370,419,359,252,492,127,182,187,154,374,183,179,193,71,200,64,103,73,68,91,42,34,28,17,79,107044,Yethedaung,MMR012008
 Yes - some difficulty,49,77,68,55,38,31,30,17,21,9,8,9,9,8,4,7,7,6,9,6,9,5,7,5,6,7,12,12,8,9,15,6,6,8,8,12,9,2,11,10,19,9,25,25,20,25,19,28,19,17,49,33,42,45,45,65,58,55,62,60,99,45,82,66,77,149,69,68,77,53,145,29,59,69,57,154,92,55,88,36,116,40,61,47,48,53,28,32,14,9,30,3402,Yethedaung,MMR012008
 Yes - a lot of difficulty,62,30,21,14,21,11,4,2,1,2,4,4,5,7,3,3,3,2,6,1,3,1,3,2,7,5,4,1,5,2,4,3,2,6,4,2,-,4,3,1,3,5,8,7,9,8,6,4,7,6,13,6,8,11,9,14,11,8,10,6,19,6,19,14,12,24,14,22,15,8,29,12,13,10,18,46,28,16,22,13,54,13,21,24,23,35,24,6,13,6,43,1049,Yethedaung,MMR012008
 Yes - cannot walk at all,91,24,6,7,5,1,6,4,5,2,5,2,-,4,2,2,-,3,3,5,3,4,1,1,5,5,2,1,3,1,3,3,1,7,1,1,2,3,2,2,4,2,1,4,2,1,4,-,-,-,2,3,4,5,3,6,-,-,2,-,5,1,2,3,1,8,-,5,6,2,10,3,2,2,5,14,4,5,7,5,22,7,7,4,14,14,4,6,9,4,27,479,Yethedaung,MMR012008
 Total,1369,1513,1583,2037,2424,2842,2816,3061,2959,2788,2931,2836,3376,3267,2927,2746,2217,2021,2662,1593,1790,1374,1567,1520,1499,1906,1382,1464,1635,1240,1907,1293,1513,1474,1085,1517,916,1013,1214,963,1472,984,1567,1393,1214,1782,1133,1044,1279,900,1443,886,1099,1117,970,1340,886,737,828,604,1118,510,631,692,562,957,453,514,457,315,676,171,256,268,234,588,307,255,310,125,392,124,192,148,153,193,98,78,64,36,179,111974,Yethedaung,MMR012008
