Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,874,762,801,893,904,843,806,788,790,829,915,715,836,752,691,745,633,651,752,525,855,504,595,573,506,632,410,388,541,406,676,327,380,339,327,570,353,350,427,290,647,261,381,388,271,570,333,291,363,225,569,234,265,301,255,363,286,221,221,133,386,107,114,96,124,167,68,79,57,26,122,25,47,47,32,83,37,25,41,13,55,12,20,11,13,24,14,6,8,4,30,33425,Maukme`,MMR014020
 Yes - some difficulty,4,2,1,2,3,1,-,1,1,-,2,1,1,-,4,2,1,1,4,-,1,-,-,3,4,-,1,-,1,-,2,-,1,1,2,3,-,1,1,2,2,1,1,1,1,2,3,-,3,-,9,2,1,3,-,6,5,2,6,2,10,1,1,4,1,4,1,2,1,5,17,2,6,2,3,5,7,1,7,-,9,2,1,1,3,2,2,2,2,-,8,216,Maukme`,MMR014020
 Yes - a lot of difficulty,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,2,1,1,-,1,1,3,-,1,-,-,-,-,-,2,1,-,-,-,-,3,-,1,-,2,3,1,-,-,-,-,1,-,1,1,2,-,-,-,1,2,1,2,1,1,4,1,-,2,1,1,1,-,-,2,4,-,2,1,2,-,2,2,4,-,4,-,2,1,1,2,2,-,2,1,6,89,Maukme`,MMR014020
 Yes - cannot walk at all,-,-,-,2,1,-,-,-,-,-,-,1,-,1,2,-,-,1,1,1,1,-,-,1,-,1,3,-,-,1,1,-,-,2,3,-,1,1,-,-,1,1,2,1,-,4,-,-,3,2,6,-,2,-,2,3,-,1,-,1,1,-,-,2,1,-,-,2,-,-,5,-,1,1,1,2,1,-,-,-,7,-,-,-,1,-,-,-,-,-,1,80,Maukme`,MMR014020
 Total,878,764,802,897,908,845,806,790,792,829,917,717,837,753,697,749,635,654,757,527,858,507,595,578,510,633,414,388,542,409,680,327,381,342,332,576,354,353,428,294,653,264,384,390,272,576,337,291,370,228,586,236,268,304,258,374,292,226,228,137,401,109,115,104,127,172,70,83,58,33,148,27,56,51,38,90,47,28,52,13,75,14,23,13,18,28,18,8,12,5,45,33810,Maukme`,MMR014020
