Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3055,3729,3793,3667,4192,4107,4677,4622,4231,4369,4535,4303,4604,4539,4203,3788,3154,3149,3379,2828,3450,2641,2665,2617,2410,3300,2646,3294,3513,3198,3997,3207,3185,3329,2673,3820,2786,2853,3307,3034,3394,2254,3188,2511,2443,2975,2301,2269,2453,1911,2441,1792,1888,2103,1798,2105,1669,1413,1501,1303,1607,1071,1153,1214,924,1132,804,750,552,435,578,292,317,362,342,561,332,250,269,153,231,176,138,152,125,116,89,54,34,37,130,198941,Daydaye,MMR017026
 Yes - some difficulty,14,18,7,8,11,11,14,8,12,4,14,16,12,15,10,13,13,9,10,11,19,9,12,10,6,11,4,10,16,17,12,10,12,20,19,21,18,21,17,27,35,12,36,30,28,34,32,34,29,35,45,36,49,51,38,76,54,45,60,55,64,61,63,87,68,82,51,53,59,42,64,39,45,56,75,90,60,44,69,30,60,37,42,53,40,37,23,13,17,11,46,2916,Daydaye,MMR017026
 Yes - a lot of difficulty,15,9,2,7,9,12,6,9,2,3,9,3,4,6,4,-,3,5,9,3,-,5,1,2,4,1,1,2,3,-,7,4,2,2,4,1,6,5,7,2,10,5,7,2,6,6,8,8,11,4,8,5,6,9,6,12,7,5,6,13,14,7,13,14,16,11,11,11,5,7,10,9,8,9,10,15,15,12,18,5,10,5,8,14,10,9,13,9,5,2,22,650,Daydaye,MMR017026
 Yes - cannot walk at all,16,15,5,6,6,5,12,2,5,5,7,3,7,3,4,-,1,1,5,2,5,2,1,1,3,2,4,-,2,2,4,2,1,-,-,-,4,1,2,-,3,6,3,2,4,1,1,4,6,2,2,3,2,5,5,5,6,3,6,3,4,11,9,6,8,9,7,8,6,4,9,2,5,8,4,8,9,7,8,1,9,3,10,6,3,5,2,5,6,3,16,419,Daydaye,MMR017026
 Total,3100,3771,3807,3688,4218,4135,4709,4641,4250,4381,4565,4325,4627,4563,4221,3801,3171,3164,3403,2844,3474,2657,2679,2630,2423,3314,2655,3306,3534,3217,4020,3223,3200,3351,2696,3842,2814,2880,3333,3063,3442,2277,3234,2545,2481,3016,2342,2315,2499,1952,2496,1836,1945,2168,1847,2198,1736,1466,1573,1374,1689,1150,1238,1321,1016,1234,873,822,622,488,661,342,375,435,431,674,416,313,364,189,310,221,198,225,178,167,127,81,62,53,214,202926,Daydaye,MMR017026
