Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4873,5176,5155,5506,5965,5374,5531,5688,5542,5496,5850,5665,6129,6721,6529,6241,6305,6714,8191,7458,8813,7247,7409,7286,6856,7187,6369,6113,6705,6096,7503,5463,5926,5740,5120,5810,4835,4585,5367,4675,5353,3788,4918,4494,3822,4848,3723,3542,3962,3315,3940,2801,3220,3183,2961,3092,2754,2279,2365,1959,2771,1617,1811,1805,1452,1924,1308,1423,983,742,1027,632,719,676,627,1004,602,407,544,301,452,248,254,232,190,205,157,113,84,56,253,340152,Shwepyitha,MMR013007
 Yes - some difficulty,41,28,18,5,14,8,12,12,11,9,15,10,6,19,8,14,9,6,13,10,8,8,9,10,11,6,9,10,13,12,17,6,11,9,7,11,12,18,18,21,16,16,24,32,21,33,24,20,27,26,37,31,36,32,44,49,34,44,31,44,54,39,41,37,55,53,39,55,42,25,55,25,36,37,36,68,40,31,44,24,42,30,25,28,26,37,30,18,15,9,60,2271,Shwepyitha,MMR013007
 Yes - a lot of difficulty,26,8,7,3,2,4,6,6,8,5,3,3,8,6,4,4,4,4,4,4,4,1,7,5,-,3,7,-,2,5,7,2,5,4,4,5,7,4,4,2,5,2,5,9,8,13,4,7,14,7,11,6,6,10,10,14,11,6,9,14,9,11,17,13,8,23,7,14,8,8,19,6,8,9,9,10,15,9,11,4,11,4,10,6,4,14,5,3,6,8,22,679,Shwepyitha,MMR013007
 Yes - cannot walk at all,7,1,7,5,6,11,8,4,-,3,10,1,2,4,2,4,3,1,1,5,4,2,-,5,2,3,1,2,3,4,2,-,4,2,3,-,2,1,-,3,1,1,1,8,2,8,1,5,8,4,3,5,4,5,1,4,3,6,7,1,10,4,10,10,4,3,9,9,8,-,11,10,4,8,8,13,13,7,7,1,11,4,8,5,3,8,2,5,5,4,14,424,Shwepyitha,MMR013007
 Total,4947,5213,5187,5519,5987,5397,5557,5710,5561,5513,5878,5679,6145,6750,6543,6263,6321,6725,8209,7477,8829,7258,7425,7306,6869,7199,6386,6125,6723,6117,7529,5471,5946,5755,5134,5826,4856,4608,5389,4701,5375,3807,4948,4543,3853,4902,3752,3574,4011,3352,3991,2843,3266,3230,3016,3159,2802,2335,2412,2018,2844,1671,1879,1865,1519,2003,1363,1501,1041,775,1112,673,767,730,680,1095,670,454,606,330,516,286,297,271,223,264,194,139,110,77,349,343526,Shwepyitha,MMR013007
