Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1892,2073,2343,2604,2627,2477,2843,2814,2807,2913,2815,2892,3122,3193,2806,2286,2070,1887,2085,1684,1701,1479,1464,1444,1326,1546,1399,1428,1446,1257,1574,1255,1453,1501,1276,1696,1309,1249,1456,1138,1367,1151,1462,1432,1080,1673,1124,1146,1213,1037,1272,1013,1192,1248,1201,1641,1274,1095,1111,792,1145,700,836,823,748,985,555,554,462,285,556,270,398,431,315,617,332,293,297,144,272,146,208,160,151,221,123,101,74,51,238,115645,Lounglon,MMR006002
 Yes - some difficulty,8,11,6,7,4,4,5,6,3,7,3,3,4,11,3,7,4,1,6,2,9,11,5,5,3,10,9,1,6,3,11,5,9,7,7,10,9,9,10,6,9,13,8,17,15,23,6,11,21,20,26,19,35,25,38,43,42,32,40,23,53,30,35,43,33,48,30,42,24,16,40,18,30,39,37,60,48,41,41,22,54,21,32,36,38,45,34,18,18,8,70,1820,Lounglon,MMR006002
 Yes - a lot of difficulty,1,3,2,5,2,4,4,2,2,1,3,6,2,2,2,4,1,2,3,3,1,1,4,1,1,-,-,1,-,3,3,1,3,2,4,5,4,1,2,-,2,1,1,3,1,9,3,-,4,2,6,7,10,9,4,10,6,13,3,8,8,6,6,5,10,16,7,5,11,5,13,4,8,11,10,20,13,13,19,2,12,10,9,7,11,16,8,11,9,6,32,516,Lounglon,MMR006002
 Yes - cannot walk at all,6,8,4,2,2,4,2,3,3,2,2,4,-,4,2,-,1,-,3,2,2,1,1,2,1,3,1,-,3,1,1,-,1,2,3,2,-,-,3,1,1,-,2,-,2,2,-,1,1,1,2,-,3,5,3,1,5,4,3,3,8,1,1,5,4,8,2,8,5,2,4,-,6,2,3,15,3,6,5,7,6,5,6,11,4,12,9,4,11,7,45,336,Lounglon,MMR006002
 Total,1907,2095,2355,2618,2635,2489,2854,2825,2815,2923,2823,2905,3128,3210,2813,2297,2076,1890,2097,1691,1713,1492,1474,1452,1331,1559,1409,1430,1455,1264,1589,1261,1466,1512,1290,1713,1322,1259,1471,1145,1379,1165,1473,1452,1098,1707,1133,1158,1239,1060,1306,1039,1240,1287,1246,1695,1327,1144,1157,826,1214,737,878,876,795,1057,594,609,502,308,613,292,442,483,365,712,396,353,362,175,344,182,255,214,204,294,174,134,112,72,385,118317,Lounglon,MMR006002
