Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3417,3711,3928,4131,4503,4304,4503,4352,4040,3966,4281,4244,4628,4692,4314,4282,3712,3643,3806,3088,3724,3042,3103,3227,2915,3631,2904,2997,3307,2787,3570,2612,2836,2908,2502,3458,2504,2570,3219,2509,3083,2001,3042,2535,2322,3018,2417,2156,2487,1983,2443,1880,1986,2106,1664,2082,1618,1401,1490,1246,1574,961,1051,1111,878,1215,818,861,663,426,711,384,427,422,446,719,378,310,389,205,317,179,191,174,143,160,113,75,53,26,144,200354,Daik U,MMR007007
 Yes - some difficulty,34,21,8,3,4,8,6,4,6,7,12,3,10,10,11,11,5,7,4,5,10,4,14,6,6,13,9,3,9,8,12,5,8,9,5,8,9,12,9,8,12,13,13,13,14,10,15,20,27,13,27,14,16,28,11,24,30,21,14,17,39,18,21,27,20,26,29,39,30,18,44,22,29,15,19,48,26,21,30,20,35,11,21,29,27,24,19,15,5,6,43,1474,Daik U,MMR007007
 Yes - a lot of difficulty,12,6,6,2,7,3,6,4,-,5,5,3,3,5,3,2,2,5,2,3,1,1,1,5,2,4,1,1,4,1,2,3,2,2,1,1,-,1,1,1,4,1,3,4,-,6,3,4,6,-,6,2,1,4,6,6,2,2,8,6,10,4,3,9,8,8,7,9,9,8,13,2,6,3,6,16,12,4,8,8,5,9,3,6,5,6,3,3,3,2,21,412,Daik U,MMR007007
 Yes - cannot walk at all,13,2,6,9,7,2,5,2,1,4,5,4,2,3,2,4,2,2,-,2,2,-,2,2,1,-,5,1,3,-,-,1,2,3,1,1,2,-,4,-,1,-,2,3,-,2,2,3,-,1,2,4,1,4,1,2,3,4,1,-,4,4,3,3,6,5,6,4,4,3,7,2,9,4,6,5,2,5,4,3,7,6,6,6,6,7,6,1,2,3,8,290,Daik U,MMR007007
 Total,3476,3740,3948,4145,4521,4317,4520,4362,4047,3982,4303,4254,4643,4710,4330,4299,3721,3657,3812,3098,3737,3047,3120,3240,2924,3648,2919,3002,3323,2796,3584,2621,2848,2922,2509,3468,2515,2583,3233,2518,3100,2015,3060,2555,2336,3036,2437,2183,2520,1997,2478,1900,2004,2142,1682,2114,1653,1428,1513,1269,1627,987,1078,1150,912,1254,860,913,706,455,775,410,471,444,477,788,418,340,431,236,364,205,221,215,181,197,141,94,63,37,216,202530,Daik U,MMR007007
