Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4006,4300,4829,4971,5322,5001,5409,5268,5273,5351,5940,5386,6212,6028,5648,5052,4370,4186,4326,3536,3904,3167,3298,3284,2871,3496,2890,3044,3227,2762,3772,2827,3106,3171,2691,3571,2836,2865,3290,2728,3644,2377,3266,2879,2641,3602,2614,2505,2856,2276,3125,2088,2571,2479,2134,2668,2087,1861,1853,1427,2348,1157,1370,1360,1220,1530,1036,1034,759,540,1043,458,493,579,468,767,405,328,391,212,386,208,200,220,150,195,123,94,77,43,243,233604,Thaton,MMR011007
 Yes - some difficulty,40,52,29,28,26,12,17,14,11,11,13,16,7,12,11,20,14,8,9,10,12,6,9,8,11,12,15,10,14,7,22,11,17,23,13,31,20,14,21,20,26,14,21,17,17,42,44,27,48,26,62,34,53,42,41,72,49,56,49,40,81,48,50,59,56,90,46,59,47,39,106,44,51,62,56,124,74,47,62,34,90,32,43,36,28,59,27,17,26,7,89,3125,Thaton,MMR011007
 Yes - a lot of difficulty,51,30,5,8,2,1,11,2,6,6,8,7,7,5,3,6,5,4,4,1,2,1,9,8,4,4,-,3,5,3,7,5,5,3,5,8,7,5,2,3,6,5,7,4,4,7,6,7,10,11,6,3,13,17,14,10,17,6,9,11,18,8,15,12,15,26,8,12,14,9,34,8,10,17,17,21,12,16,18,7,29,7,17,14,8,15,6,14,9,4,35,889,Thaton,MMR011007
 Yes - cannot walk at all,21,19,7,4,3,7,4,11,3,5,6,6,5,1,4,5,5,5,1,1,3,2,1,-,-,3,2,3,4,2,2,2,1,3,4,5,-,7,1,1,5,3,4,6,1,2,5,4,3,2,1,3,4,4,7,5,5,8,9,3,15,4,3,11,7,8,4,9,6,6,6,3,7,7,7,11,6,5,8,3,10,7,10,6,3,14,5,8,6,1,29,488,Thaton,MMR011007
 Total,4118,4401,4870,5011,5353,5021,5441,5295,5293,5373,5967,5415,6231,6046,5666,5083,4394,4203,4340,3548,3921,3176,3317,3300,2886,3515,2907,3060,3250,2774,3803,2845,3129,3200,2713,3615,2863,2891,3314,2752,3681,2399,3298,2906,2663,3653,2669,2543,2917,2315,3194,2128,2641,2542,2196,2755,2158,1931,1920,1481,2462,1217,1438,1442,1298,1654,1094,1114,826,594,1189,513,561,665,548,923,497,396,479,256,515,254,270,276,189,283,161,133,118,55,396,238106,Thaton,MMR011007
