Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1891,2012,1975,2351,2141,2147,2280,2260,2360,2363,2431,2375,2642,2861,2448,2058,1681,1423,1696,1350,1583,1279,1290,1415,1285,1588,1352,1493,1451,1336,1662,1215,1415,1403,1146,1640,1244,1202,1461,1079,1340,969,1453,1237,975,1531,1031,989,1162,887,1102,812,1023,995,861,1210,924,768,821,521,877,435,579,574,492,752,356,354,277,169,357,182,254,241,196,396,191,130,193,79,154,63,93,89,85,111,56,45,49,23,116,98863,Yebyu,MMR006004
 Yes - some difficulty,10,7,4,6,6,1,3,4,4,2,8,7,6,9,6,1,8,3,2,2,2,3,7,9,7,9,2,5,1,10,10,7,7,9,9,8,5,11,10,9,10,5,8,23,8,18,11,16,12,15,20,12,30,25,22,33,24,23,25,26,39,26,20,29,30,47,24,31,16,11,30,20,31,39,20,64,31,33,33,19,31,11,22,17,19,27,21,11,7,8,53,1425,Yebyu,MMR006004
 Yes - a lot of difficulty,1,1,3,4,2,2,2,1,1,2,4,-,2,-,1,7,-,-,2,1,2,2,2,2,1,4,-,1,2,2,1,-,1,3,1,3,4,1,-,-,4,1,2,2,3,3,2,3,2,1,5,3,3,4,5,2,1,2,4,5,4,1,5,4,-,4,2,4,3,1,8,3,12,5,7,8,5,3,9,4,9,5,8,5,5,11,8,2,4,2,21,297,Yebyu,MMR006004
 Yes - cannot walk at all,1,2,2,-,-,1,1,2,4,-,4,1,-,1,1,-,1,-,1,1,1,1,1,-,-,2,-,1,2,-,-,1,1,2,1,2,-,-,1,-,1,-,1,3,3,2,3,-,-,-,1,-,1,4,1,1,4,2,-,6,2,2,3,2,1,3,2,2,2,1,3,2,4,2,4,6,3,-,9,2,5,1,2,4,5,7,5,2,1,2,22,183,Yebyu,MMR006004
 Total,1903,2022,1984,2361,2149,2151,2286,2267,2369,2367,2447,2383,2650,2871,2456,2066,1690,1426,1701,1354,1588,1285,1300,1426,1293,1603,1354,1500,1456,1348,1673,1223,1424,1417,1157,1653,1253,1214,1472,1088,1355,975,1464,1265,989,1554,1047,1008,1176,903,1128,827,1057,1028,889,1246,953,795,850,558,922,464,607,609,523,806,384,391,298,182,398,207,301,287,227,474,230,166,244,104,199,80,125,115,114,156,90,60,61,35,212,100768,Yebyu,MMR006004
