Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1698,1892,1876,2166,2256,2273,2417,2421,2399,2437,2506,2519,2690,2681,2463,2490,2061,2103,2045,1738,2056,1726,1702,1637,1501,1953,1470,1759,1999,1760,2218,1634,1789,1888,1630,2016,1640,1612,1946,1752,1966,1384,1956,1525,1467,1774,1490,1353,1385,1224,1545,1130,1270,1336,1090,1297,1012,892,954,743,906,585,644,674,558,603,494,458,327,249,335,191,221,223,224,346,171,156,171,83,115,93,93,74,79,73,48,29,14,12,65,115926,Kawhmu,MMR013028
 Yes - some difficulty,31,37,26,13,9,3,8,9,2,8,5,9,6,14,7,7,4,7,2,4,6,4,14,6,3,11,4,7,15,4,11,11,15,7,12,14,16,19,16,21,21,16,27,20,27,29,22,36,29,20,50,34,30,49,41,55,49,43,55,47,52,46,58,53,48,72,48,50,37,28,49,31,37,47,37,78,39,50,51,33,45,29,36,27,20,23,26,15,17,10,32,2351,Kawhmu,MMR013028
 Yes - a lot of difficulty,24,7,3,2,2,2,3,3,1,5,3,3,3,3,7,4,2,1,3,4,1,2,1,1,1,1,-,2,1,2,2,1,3,2,1,3,2,4,-,2,5,3,4,7,5,4,6,7,2,9,4,5,6,7,7,6,7,6,10,5,9,6,6,4,10,9,9,7,7,5,8,8,9,10,7,22,8,5,8,4,12,10,11,5,11,6,7,4,5,1,19,484,Kawhmu,MMR013028
 Yes - cannot walk at all,18,1,2,1,1,6,3,6,4,2,2,1,2,1,3,1,2,2,2,1,5,1,1,-,1,1,2,2,2,-,3,1,2,1,1,1,3,2,1,1,4,2,1,-,1,1,4,3,1,3,6,2,2,1,2,2,5,2,1,1,6,6,5,8,4,3,7,7,6,1,4,1,7,5,5,4,4,6,3,2,8,5,7,6,7,3,5,2,4,2,10,289,Kawhmu,MMR013028
 Total,1771,1937,1907,2182,2268,2284,2431,2439,2406,2452,2516,2532,2701,2699,2480,2502,2069,2113,2052,1747,2068,1733,1718,1644,1506,1966,1476,1770,2017,1766,2234,1647,1809,1898,1644,2034,1661,1637,1963,1776,1996,1405,1988,1552,1500,1808,1522,1399,1417,1256,1605,1171,1308,1393,1140,1360,1073,943,1020,796,973,643,713,739,620,687,558,522,377,283,396,231,274,285,273,450,222,217,233,122,180,137,147,112,117,105,86,50,40,25,126,119050,Kawhmu,MMR013028
