Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1497,1840,1854,1884,1923,1911,1934,1926,1816,1984,2030,1977,2140,2441,2277,2232,1988,2061,2233,2079,2450,2036,2039,2116,2132,2501,2138,2271,2304,2118,2643,2012,2124,2176,1928,2631,1915,1989,2291,1970,2294,1833,2281,1993,1807,2190,1781,1810,1959,1686,2086,1619,1733,1857,1468,1850,1496,1291,1352,1304,1580,945,1022,1003,802,1010,712,757,520,376,624,368,469,458,412,701,360,373,381,248,392,216,207,183,154,187,118,76,60,45,152,134412,Paunde,MMR008004
 Yes - some difficulty,16,25,24,22,16,6,3,4,2,2,3,2,5,3,7,1,5,3,3,3,3,2,2,3,4,8,10,2,9,5,8,8,5,9,7,8,10,10,12,6,15,6,16,16,14,15,15,19,21,21,28,20,26,26,29,39,33,31,34,49,60,34,36,40,34,48,47,49,29,28,52,34,64,57,44,108,63,63,75,53,93,68,48,46,37,70,24,24,16,14,71,2288,Paunde,MMR008004
 Yes - a lot of difficulty,17,10,4,1,3,1,1,1,1,3,2,1,1,2,4,4,2,3,2,2,5,-,4,3,1,-,5,2,4,1,4,3,5,3,4,7,5,1,2,4,4,6,4,6,5,7,3,10,3,4,8,5,5,4,3,7,6,5,8,4,10,7,4,8,7,12,6,10,9,6,14,6,11,6,3,18,16,9,16,10,14,20,16,16,9,11,12,5,7,2,32,567,Paunde,MMR008004
 Yes - cannot walk at all,10,1,1,1,3,3,1,3,2,6,1,6,3,-,3,-,2,-,-,-,3,3,1,2,2,1,2,-,1,1,2,1,1,2,1,1,1,-,-,1,2,-,1,2,-,3,-,1,1,2,1,-,4,5,2,4,2,-,3,1,10,1,3,3,6,5,4,7,1,2,8,2,5,6,3,8,7,6,14,4,15,7,7,4,7,6,5,4,8,4,16,294,Paunde,MMR008004
 Total,1540,1876,1883,1908,1945,1921,1939,1934,1821,1995,2036,1986,2149,2446,2291,2237,1997,2067,2238,2084,2461,2041,2046,2124,2139,2510,2155,2275,2318,2125,2657,2024,2135,2190,1940,2647,1931,2000,2305,1981,2315,1845,2302,2017,1826,2215,1799,1840,1984,1713,2123,1644,1768,1892,1502,1900,1537,1327,1397,1358,1660,987,1065,1054,849,1075,769,823,559,412,698,410,549,527,462,835,446,451,486,315,514,311,278,249,207,274,159,109,91,65,271,137561,Paunde,MMR008004
