Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,466,520,591,586,543,518,534,585,515,571,523,508,463,528,489,393,426,389,471,370,454,361,341,354,312,319,319,328,323,275,340,243,276,272,251,290,238,239,262,205,276,204,225,268,182,264,202,170,237,168,229,149,167,185,168,151,145,113,116,71,104,62,72,68,63,90,43,42,43,15,51,20,23,27,26,38,20,9,36,5,14,4,5,13,7,9,6,7,4,4,16,20627,Myitta(ST),MMR006001
 Yes - some difficulty,9,16,2,1,3,1,2,2,2,-,3,2,2,2,1,4,1,2,2,2,3,1,4,3,2,4,1,2,2,-,7,2,1,2,4,4,4,2,4,8,6,5,4,13,9,15,11,8,11,3,8,7,15,13,18,11,12,10,12,8,19,12,10,12,8,15,9,6,5,3,16,2,7,3,4,4,12,4,3,1,6,4,4,5,3,5,1,1,3,3,12,520,Myitta(ST),MMR006001
 Yes - a lot of difficulty,6,5,2,6,1,1,2,-,4,-,-,2,-,1,-,1,-,-,-,-,1,1,2,1,2,1,1,-,1,1,-,2,-,-,-,1,1,-,-,-,-,2,-,-,1,4,2,1,2,-,1,-,2,5,2,2,1,-,2,1,6,1,5,2,6,3,-,1,5,-,3,2,1,1,3,6,1,-,6,1,1,3,3,1,-,-,3,1,-,-,6,145,Myitta(ST),MMR006001
 Yes - cannot walk at all,7,5,1,2,-,1,-,1,-,1,-,2,1,1,-,1,-,-,-,-,1,-,-,-,-,1,-,1,2,1,3,-,2,-,1,-,-,-,-,1,-,1,-,2,1,-,1,1,-,-,-,-,-,-,1,-,-,-,2,-,1,1,-,-,-,2,-,-,1,1,-,-,-,1,-,-,1,-,2,1,1,-,1,1,-,1,2,1,2,-,2,67,Myitta(ST),MMR006001
 Total,488,546,596,595,547,521,538,588,521,572,526,514,466,532,490,399,427,391,473,372,459,363,347,358,316,325,321,331,328,277,350,247,279,274,256,295,243,241,266,214,282,212,229,283,193,283,216,180,250,171,238,156,184,203,189,164,158,123,132,80,130,76,87,82,77,110,52,49,54,19,70,24,31,32,33,48,34,13,47,8,22,11,13,20,10,15,12,10,9,7,36,21359,Myitta(ST),MMR006001
