Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3404,3508,3641,3766,4092,4163,4236,4110,3852,4108,4217,4175,4468,4305,4014,3817,3293,3327,3499,2876,3301,2646,2703,2880,2511,3284,2700,2920,3141,2810,3461,2924,3034,2964,2613,3389,2395,2497,2845,2438,2901,2077,2720,2110,2071,2662,2168,2027,2208,1824,2251,1772,1907,2133,1736,2060,1680,1492,1581,1299,1609,1037,1138,1069,890,1065,806,714,572,412,595,351,338,394,333,556,277,226,284,169,235,166,152,148,115,115,74,59,38,31,91,189065,Kyaiklatt,MMR017025
 Yes - some difficulty,30,19,15,15,16,12,11,11,9,12,9,11,16,13,17,10,10,10,18,6,10,10,9,12,11,5,9,9,9,13,15,8,13,18,13,20,15,18,11,25,22,17,30,21,32,33,28,34,36,49,61,33,46,55,57,60,52,58,70,51,83,57,62,85,59,76,67,72,55,39,81,36,55,46,69,115,43,56,71,33,61,59,56,38,46,49,30,19,14,9,46,3055,Kyaiklatt,MMR017025
 Yes - a lot of difficulty,13,5,4,10,5,10,5,10,6,1,4,11,8,5,7,12,7,10,5,2,2,1,2,1,4,5,2,3,4,3,4,8,6,3,2,3,2,4,4,3,3,2,5,1,6,3,5,6,5,2,6,12,5,12,9,11,12,6,12,9,10,12,11,16,10,20,20,14,16,7,7,8,17,14,13,29,9,8,17,6,19,8,18,10,20,10,13,9,8,5,27,749,Kyaiklatt,MMR017025
 Yes - cannot walk at all,4,5,2,5,8,7,6,4,3,2,4,5,5,4,6,5,4,5,4,1,4,-,4,4,1,3,3,3,3,2,2,2,3,-,1,1,-,-,1,2,1,6,-,2,1,4,2,4,2,4,5,2,4,9,5,9,7,9,8,11,9,4,8,3,7,10,8,11,3,3,9,3,7,7,8,18,16,6,6,5,12,11,11,4,4,9,6,5,5,6,24,471,Kyaiklatt,MMR017025
 Total,3451,3537,3662,3796,4121,4192,4258,4135,3870,4123,4234,4202,4497,4327,4044,3844,3314,3352,3526,2885,3317,2657,2718,2897,2527,3297,2714,2935,3157,2828,3482,2942,3056,2985,2629,3413,2412,2519,2861,2468,2927,2102,2755,2134,2110,2702,2203,2071,2251,1879,2323,1819,1962,2209,1807,2140,1751,1565,1671,1370,1711,1110,1219,1173,966,1171,901,811,646,461,692,398,417,461,423,718,345,296,378,213,327,244,237,200,185,183,123,92,65,51,188,193340,Kyaiklatt,MMR017025
