Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3628,3619,3791,3943,4251,4291,4384,4223,3890,3939,4381,4303,4434,4610,4268,4009,3647,3495,3893,3271,3937,3167,3428,3497,3106,4126,3173,3349,3599,3190,3985,3158,3279,3428,2790,3839,2873,2817,3309,2752,3175,2254,3228,2633,2539,3095,2460,2410,2577,2254,2587,1938,2094,2175,1919,2314,1736,1558,1670,1276,1711,1163,1220,1239,1058,1186,833,856,663,469,733,396,483,493,426,689,368,335,353,211,307,184,183,149,139,139,101,55,45,41,154,209346,Nyaungdon,MMR017021
 Yes - some difficulty,37,65,41,40,27,21,28,27,17,19,25,19,13,24,13,9,11,14,17,14,23,9,18,13,12,18,14,13,16,23,32,13,27,25,14,31,27,21,19,35,31,24,43,28,34,50,32,41,52,54,57,64,61,65,75,84,89,93,76,68,126,68,89,110,78,119,85,115,91,65,111,76,95,104,125,183,88,98,111,68,109,72,79,74,62,71,41,30,26,21,105,4700,Nyaungdon,MMR017021
 Yes - a lot of difficulty,104,30,16,13,5,5,9,3,8,12,7,3,8,10,4,6,4,7,2,6,3,4,1,2,3,7,2,-,5,6,4,1,5,3,4,11,7,3,6,3,6,4,6,6,7,5,8,2,13,7,17,6,9,6,10,14,7,12,13,10,18,11,17,16,17,25,11,15,15,10,18,13,17,27,16,49,19,21,21,13,42,20,29,27,19,19,16,12,17,12,42,1134,Nyaungdon,MMR017021
 Yes - cannot walk at all,80,16,13,12,8,7,7,2,6,7,9,3,7,9,10,6,1,2,6,4,2,1,4,3,3,4,4,2,3,1,1,-,3,3,-,8,5,1,7,1,2,2,3,-,3,4,2,3,6,2,5,2,8,7,7,6,10,5,6,8,4,4,12,12,4,11,7,8,14,4,14,6,8,11,7,18,9,9,24,9,15,12,13,11,21,15,7,8,12,13,42,726,Nyaungdon,MMR017021
 Total,3849,3730,3861,4008,4291,4324,4428,4255,3921,3977,4422,4328,4462,4653,4295,4030,3663,3518,3918,3295,3965,3181,3451,3515,3124,4155,3193,3364,3623,3220,4022,3172,3314,3459,2808,3889,2912,2842,3341,2791,3214,2284,3280,2667,2583,3154,2502,2456,2648,2317,2666,2010,2172,2253,2011,2418,1842,1668,1765,1362,1859,1246,1338,1377,1157,1341,936,994,783,548,876,491,603,635,574,939,484,463,509,301,473,288,304,261,241,244,165,105,100,87,343,215906,Nyaungdon,MMR017021
