Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2775,3633,4135,4480,4819,4763,4985,5298,4668,4645,4969,5028,5199,5343,4956,5063,4313,4395,4809,4120,5112,4046,4063,4127,3871,4744,3674,4076,4448,3868,5231,3515,4018,3856,3349,5026,3207,3515,3894,2998,4362,2622,3606,3565,2958,4761,2952,3143,3170,2439,3460,2102,2393,2426,2084,2971,1980,1928,1856,1486,2466,1314,1629,1581,1497,2131,1139,1339,1120,739,1466,504,757,680,586,1352,494,447,548,295,605,243,260,254,186,295,117,120,67,79,278,253886,Pyawbwe,MMR010024
 Yes - some difficulty,222,326,265,181,124,70,29,17,26,8,15,8,7,10,11,11,7,9,12,17,12,7,7,7,4,13,7,6,11,3,16,10,12,11,6,15,11,12,25,16,25,12,23,22,15,42,21,14,30,20,54,23,39,34,31,49,41,49,48,45,97,52,61,74,67,108,47,68,58,58,161,37,75,79,72,146,80,74,87,45,138,39,59,49,43,85,31,27,27,15,90,4372,Pyawbwe,MMR010024
 Yes - a lot of difficulty,314,193,61,29,15,6,4,3,10,6,5,9,4,3,3,2,3,7,5,3,6,1,3,1,2,4,2,4,5,1,2,-,1,6,6,9,-,3,4,5,8,4,6,3,2,6,5,4,8,3,8,4,4,3,8,6,2,9,10,14,17,7,11,10,7,33,14,11,17,11,40,7,17,18,16,33,5,9,20,17,37,14,11,19,23,20,7,9,3,9,55,1394,Pyawbwe,MMR010024
 Yes - cannot walk at all,140,27,-,7,5,5,9,8,7,6,10,5,6,4,3,3,2,1,2,2,2,1,2,2,1,4,1,2,1,1,2,-,5,1,1,5,2,4,1,2,3,2,4,-,1,1,1,1,3,1,3,10,4,1,4,5,5,3,1,1,8,2,5,5,12,9,8,6,4,6,9,3,6,7,6,20,11,7,8,5,24,7,7,8,6,22,7,6,4,6,51,641,Pyawbwe,MMR010024
 Total,3451,4179,4461,4697,4963,4844,5027,5326,4711,4665,4999,5050,5216,5360,4973,5079,4325,4412,4828,4142,5132,4055,4075,4137,3878,4765,3684,4088,4465,3873,5251,3525,4036,3874,3362,5055,3220,3534,3924,3021,4398,2640,3639,3590,2976,4810,2979,3162,3211,2463,3525,2139,2440,2464,2127,3031,2028,1989,1915,1546,2588,1375,1706,1670,1583,2281,1208,1424,1199,814,1676,551,855,784,680,1551,590,537,663,362,804,303,337,330,258,422,162,162,101,109,474,260293,Pyawbwe,MMR010024
