Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,358,401,424,549,504,460,474,461,400,435,505,481,546,613,498,424,336,328,369,302,388,337,330,340,283,340,314,325,372,329,447,287,355,303,276,405,260,272,338,265,396,181,334,262,222,353,206,207,268,189,307,151,216,220,171,249,233,190,218,126,273,102,162,147,108,167,103,100,83,38,128,31,67,47,51,66,36,29,36,5,35,12,20,11,15,19,13,8,5,2,28,22080,Khawzar,MMR011006
 Yes - some difficulty,3,-,1,1,3,-,-,-,-,-,2,-,-,1,1,1,1,1,-,1,1,-,4,3,1,1,3,2,-,2,3,1,2,2,-,2,1,4,3,2,5,2,5,4,6,7,3,8,11,4,8,3,9,12,8,13,10,11,15,4,20,10,2,10,5,19,14,11,12,4,18,2,14,6,16,16,10,5,10,2,18,3,5,6,4,7,3,1,4,3,14,475,Khawzar,MMR011006
 Yes - a lot of difficulty,2,-,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,1,-,-,-,1,-,-,1,1,1,-,1,3,-,-,-,1,1,-,-,1,1,-,-,-,-,-,-,-,2,1,2,1,-,2,-,-,2,1,1,1,1,-,1,1,2,3,3,2,4,1,3,-,1,2,-,3,1,1,-,1,-,1,1,1,2,-,3,2,-,3,1,-,3,77,Khawzar,MMR011006
 Yes - cannot walk at all,1,1,-,-,-,-,2,-,-,-,1,-,-,-,1,-,2,1,-,-,1,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,1,-,-,-,-,-,-,1,-,-,1,-,-,1,-,1,1,-,-,1,-,1,-,-,-,-,-,-,-,-,1,-,1,-,-,1,1,1,-,1,-,-,-,-,1,-,1,-,1,2,-,-,-,-,-,31,Khawzar,MMR011006
 Total,364,402,425,550,507,460,476,461,400,435,509,481,546,614,500,426,339,331,369,303,390,338,335,343,285,342,318,327,373,334,450,289,357,306,277,407,262,277,342,267,401,183,339,267,228,360,212,216,281,195,315,157,226,232,181,264,244,203,234,130,294,113,166,160,116,188,122,112,99,42,147,36,82,57,68,84,46,35,46,8,55,16,28,17,23,30,16,12,10,5,45,22663,Khawzar,MMR011006
