Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,6112,6087,6040,6339,6838,5938,6506,7029,6715,6965,7471,7325,8175,8810,8388,7671,7788,8370,8990,7992,8858,7295,7036,6991,6506,7033,6084,6523,6921,6327,7439,5600,6232,6127,5337,6475,5398,5156,5706,4826,5879,4291,5495,5289,4582,5569,4003,3921,4178,3406,4383,2955,3341,3392,3245,3518,2711,2619,2623,2120,2927,1725,1899,1836,1596,2083,1263,1430,1064,786,1127,630,758,724,634,834,503,435,492,303,520,249,282,255,227,236,150,110,101,62,263,376443,Taunggyi,MMR014001
 Yes - some difficulty,21,12,6,9,8,12,9,8,6,8,11,8,10,12,12,12,4,10,11,10,15,12,14,13,10,25,10,18,24,23,33,14,26,21,24,34,17,27,36,22,31,25,43,34,62,61,43,47,63,50,68,46,61,68,60,60,63,86,71,68,108,64,76,85,99,121,63,84,71,56,108,44,70,68,74,93,62,60,71,31,72,38,49,45,34,49,18,20,19,14,60,3653,Taunggyi,MMR014001
 Yes - a lot of difficulty,11,3,1,6,4,3,7,4,5,9,4,5,1,9,6,6,3,6,2,1,7,5,2,10,4,5,7,10,5,6,5,8,10,11,6,7,2,9,11,8,18,10,9,7,4,20,7,9,16,9,18,12,11,13,16,13,12,14,22,22,22,15,17,17,9,20,14,12,14,18,26,10,11,23,16,23,23,17,13,3,21,9,11,8,5,14,7,8,3,3,24,932,Taunggyi,MMR014001
 Yes - cannot walk at all,14,3,3,5,7,5,6,6,7,3,4,3,9,8,6,5,10,5,3,3,2,3,1,3,3,3,2,7,4,7,8,5,5,6,2,5,7,3,1,2,4,6,4,10,6,4,3,6,9,5,8,5,8,3,10,7,18,4,9,9,10,4,10,10,9,15,11,11,7,3,11,11,9,13,11,13,6,5,10,8,15,6,10,5,4,14,4,6,6,2,20,611,Taunggyi,MMR014001
 Total,6158,6105,6050,6359,6857,5958,6528,7047,6733,6985,7490,7341,8195,8839,8412,7694,7805,8391,9006,8006,8882,7315,7053,7017,6523,7066,6103,6558,6954,6363,7485,5627,6273,6165,5369,6521,5424,5195,5754,4858,5932,4332,5551,5340,4654,5654,4056,3983,4266,3470,4477,3018,3421,3476,3331,3598,2804,2723,2725,2219,3067,1808,2002,1948,1713,2239,1351,1537,1156,863,1272,695,848,828,735,963,594,517,586,345,628,302,352,313,270,313,179,144,129,81,367,381639,Taunggyi,MMR014001
