Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1513,1439,1479,1545,1679,1519,1528,1663,1635,1518,1662,1558,1784,2034,2028,1887,1848,2086,2478,2372,2688,2289,2449,2270,2334,2412,1999,2008,2171,2048,2534,1807,1857,1895,1659,1778,1534,1481,1685,1475,1669,1249,1608,1454,1265,1603,1239,1302,1417,1161,1354,1042,1145,1158,1129,1141,980,880,958,843,969,658,721,661,574,621,498,475,407,320,404,205,269,254,259,346,265,170,190,104,154,122,100,102,101,117,88,58,39,26,130,109632,Kyimyindine,MMR013038
 Yes - some difficulty,4,5,-,3,2,1,2,2,2,2,1,3,7,1,7,1,3,2,5,6,7,3,7,3,7,8,7,4,8,7,6,6,4,12,10,10,10,12,12,7,12,10,14,10,8,25,16,11,20,12,26,27,22,15,25,33,35,32,30,22,35,19,27,34,18,28,18,19,22,23,30,19,24,12,21,46,30,17,23,15,23,22,22,25,28,21,19,20,7,9,35,1325,Kyimyindine,MMR013038
 Yes - a lot of difficulty,2,-,-,2,-,1,3,2,4,-,-,-,2,1,2,2,-,-,2,1,3,-,1,-,3,1,-,2,-,2,2,2,1,1,4,3,3,3,3,6,1,2,4,2,4,-,4,1,5,2,1,3,5,6,7,8,5,7,5,10,11,1,4,7,1,5,2,4,4,9,2,2,5,5,8,7,5,7,5,5,8,3,2,6,4,2,6,3,4,3,17,303,Kyimyindine,MMR013038
 Yes - cannot walk at all,9,2,2,1,3,3,1,3,4,-,1,1,1,1,2,1,1,1,3,1,1,-,-,-,1,1,2,1,1,2,-,1,3,1,2,2,1,1,1,-,-,2,2,1,-,1,2,2,-,2,1,1,3,4,5,3,3,4,4,3,4,5,-,6,7,10,5,3,4,1,-,2,5,3,6,12,8,4,4,4,3,4,7,5,6,3,4,3,2,2,17,254,Kyimyindine,MMR013038
 Total,1528,1446,1481,1551,1684,1524,1534,1670,1645,1520,1664,1562,1794,2037,2039,1891,1852,2089,2488,2380,2699,2292,2457,2273,2345,2422,2008,2015,2180,2059,2542,1816,1865,1909,1675,1793,1548,1497,1701,1488,1682,1263,1628,1467,1277,1629,1261,1316,1442,1177,1382,1073,1175,1183,1166,1185,1023,923,997,878,1019,683,752,708,600,664,523,501,437,353,436,228,303,274,294,411,308,198,222,128,188,151,131,138,139,143,117,84,52,40,199,111514,Kyimyindine,MMR013038
