Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1259,1426,1561,1650,1706,1590,1697,1793,1676,1853,1836,1900,1969,2127,2127,1970,1749,1816,2005,1868,2204,1894,1773,1853,1882,2232,1903,2123,2178,2019,2465,1884,1934,1997,1838,2486,1910,1926,2268,2010,2281,1686,2427,2013,1708,2351,1733,1873,1881,1609,2133,1569,1679,1854,1650,1898,1567,1445,1401,1255,1573,1063,1163,1071,905,1062,732,733,531,409,644,362,469,459,475,830,423,409,447,288,460,246,280,291,192,217,141,77,55,55,163,128595,Thegon,MMR008005
 Yes - some difficulty,43,29,4,2,-,5,3,1,4,4,7,5,5,4,4,3,4,-,2,3,1,2,3,7,3,6,-,6,5,8,9,3,3,3,6,7,4,8,5,8,10,9,10,7,7,8,18,8,14,14,18,11,14,23,32,36,25,24,26,22,32,22,41,30,30,39,34,29,26,15,32,26,38,25,35,65,44,51,53,30,60,35,33,49,37,46,33,21,11,9,52,1648,Thegon,MMR008005
 Yes - a lot of difficulty,15,4,1,1,-,1,1,2,1,2,-,2,2,3,-,-,2,2,-,1,1,2,-,1,4,-,3,1,-,1,2,2,-,1,2,5,2,3,2,3,2,-,3,3,2,6,2,3,2,-,4,2,6,7,8,2,5,3,6,4,6,8,7,6,5,9,5,9,5,4,7,2,10,9,9,16,9,13,10,9,12,11,8,17,11,12,8,6,4,5,28,425,Thegon,MMR008005
 Yes - cannot walk at all,12,4,3,3,-,4,6,2,3,3,1,3,3,1,2,3,2,3,-,1,2,1,2,-,1,1,2,2,2,1,-,2,2,-,-,3,2,1,-,1,2,-,2,1,1,4,1,1,2,1,2,1,3,2,2,4,4,-,3,3,4,3,2,2,5,5,3,2,2,2,8,3,3,3,3,9,5,5,6,4,9,8,4,6,5,12,6,8,4,3,22,289,Thegon,MMR008005
 Total,1329,1463,1569,1656,1706,1600,1707,1798,1684,1862,1844,1910,1979,2135,2133,1976,1757,1821,2007,1873,2208,1899,1778,1861,1890,2239,1908,2132,2185,2029,2476,1891,1939,2001,1846,2501,1918,1938,2275,2022,2295,1695,2442,2024,1718,2369,1754,1885,1899,1624,2157,1583,1702,1886,1692,1940,1601,1472,1436,1284,1615,1096,1213,1109,945,1115,774,773,564,430,691,393,520,496,522,920,481,478,516,331,541,300,325,363,245,287,188,112,74,72,265,130957,Thegon,MMR008005
