Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3623,3637,3962,4190,4401,4297,4559,4726,4368,4412,4775,4680,5217,5486,5403,4978,4405,4862,5252,4708,5616,4332,4258,4140,4132,5097,3888,4255,4537,4194,5473,3705,4103,4123,3500,5061,3460,3857,4193,3590,4902,3035,3899,4033,3302,5064,3114,3490,3347,2929,4000,2685,2968,2953,2454,3461,2202,2277,2268,1871,2789,1555,1803,1956,1532,2395,1175,1563,1167,819,1452,638,791,790,593,1318,575,575,646,348,638,303,336,356,226,322,152,136,92,64,285,269099,Myingyan,MMR010017
 Yes - some difficulty,44,45,34,32,18,16,6,18,10,11,12,6,11,9,8,12,4,14,10,6,10,6,9,7,10,13,10,13,7,9,19,16,19,20,16,25,17,22,17,22,37,27,33,30,36,61,45,42,57,57,75,58,70,87,60,101,72,90,77,91,147,70,107,111,101,155,87,110,108,79,195,75,114,118,111,216,78,123,129,67,188,97,97,87,64,129,51,46,28,19,138,5064,Myingyan,MMR010017
 Yes - a lot of difficulty,56,17,13,9,1,4,2,2,6,7,5,4,8,5,5,8,3,4,6,4,5,5,6,5,2,10,6,1,5,7,16,8,4,6,2,3,6,3,10,4,11,4,5,14,5,12,4,5,12,9,13,12,15,8,19,17,15,12,18,20,22,6,29,25,17,30,21,22,16,12,31,18,24,25,14,37,28,17,34,18,30,16,20,25,23,32,12,15,11,11,58,1212,Myingyan,MMR010017
 Yes - cannot walk at all,34,6,5,5,6,5,5,15,5,3,5,5,5,6,2,8,6,3,3,2,4,-,2,4,4,5,4,1,3,1,5,3,4,2,-,3,1,5,3,3,4,4,5,4,5,9,1,2,4,3,6,9,5,7,8,10,4,7,7,5,12,4,6,9,7,10,7,15,10,11,22,4,10,20,11,19,10,12,15,10,28,15,15,18,14,21,7,13,11,5,50,721,Myingyan,MMR010017
 Total,3757,3705,4014,4236,4426,4322,4572,4761,4389,4433,4797,4695,5241,5506,5418,5006,4418,4883,5271,4720,5635,4343,4275,4156,4148,5125,3908,4270,4552,4211,5513,3732,4130,4151,3518,5092,3484,3887,4223,3619,4954,3070,3942,4081,3348,5146,3164,3539,3420,2998,4094,2764,3058,3055,2541,3589,2293,2386,2370,1987,2970,1635,1945,2101,1657,2590,1290,1710,1301,921,1700,735,939,953,729,1590,691,727,824,443,884,431,468,486,327,504,222,210,142,99,531,276096,Myingyan,MMR010017
