Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,177,165,178,216,251,230,266,241,240,248,242,260,280,231,252,196,219,191,239,182,225,155,158,172,180,202,162,164,206,158,239,145,179,179,143,189,150,146,143,139,174,119,159,142,115,138,102,101,110,75,129,72,74,89,62,82,77,58,52,39,56,35,43,28,24,30,20,18,27,9,29,9,10,13,9,14,7,7,11,4,3,2,4,5,2,3,3,-,3,2,3,10340,Hsinbo(ST),MMR001001
 Yes - some difficulty,13,21,18,14,-,1,2,1,2,-,1,2,1,-,1,-,1,1,-,-,-,-,1,-,1,-,1,2,1,-,4,1,2,2,1,1,-,-,-,-,1,-,1,-,3,2,2,3,1,3,1,2,3,4,3,2,4,3,2,3,8,2,3,5,3,4,7,1,4,2,3,2,1,2,3,6,3,2,2,3,2,2,1,-,-,1,2,-,-,-,3,216,Hsinbo(ST),MMR001001
 Yes - a lot of difficulty,17,1,-,-,-,-,-,-,-,1,-,-,-,2,-,1,-,-,1,-,1,1,-,-,2,1,-,1,-,-,-,-,-,-,-,-,1,-,1,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,1,1,1,1,2,-,3,-,-,1,2,2,-,-,3,2,6,3,1,1,2,2,3,1,-,1,1,-,-,1,-,1,-,-,-,-,-,75,Hsinbo(ST),MMR001001
 Yes - cannot walk at all,-,-,1,-,1,-,-,-,1,-,2,-,1,1,1,-,-,-,-,-,-,-,-,1,-,-,1,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,-,1,-,-,-,-,-,1,1,1,-,1,-,2,1,-,-,2,-,-,-,-,-,1,-,-,-,24,Hsinbo(ST),MMR001001
 Total,207,187,197,230,252,231,268,242,243,249,245,262,282,234,254,197,220,192,240,182,226,156,159,173,183,203,164,167,207,158,243,146,181,181,144,191,151,146,144,139,175,119,160,142,118,142,104,104,111,78,130,74,77,93,66,85,82,62,56,42,67,38,46,35,29,37,27,19,34,13,38,15,13,17,14,23,13,12,14,8,6,6,5,6,2,5,5,1,3,2,6,10655,Hsinbo(ST),MMR001001
