Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,731,727,683,665,740,702,763,813,817,823,876,900,986,1162,1250,1233,1264,1406,1622,1425,1563,1460,1420,1431,1356,1503,1154,1182,1234,1207,1354,1035,1146,1038,919,1041,929,943,1022,968,1163,910,1117,1067,1015,1106,1022,1024,1055,926,983,800,923,942,796,840,795,768,671,651,703,471,519,515,422,464,398,402,324,247,320,236,253,239,226,284,196,189,189,143,155,119,111,114,108,90,81,49,49,30,111,69824,Yankin,MMR013010
 Yes - some difficulty,11,4,2,-,-,-,2,1,-,-,-,-,2,2,-,3,2,3,1,1,1,2,4,2,4,5,3,-,-,-,1,2,3,7,1,5,1,4,2,1,7,3,2,2,4,4,5,3,8,8,16,9,13,7,9,17,10,6,12,16,14,7,13,14,11,12,11,12,22,11,24,15,13,17,20,29,25,18,22,11,19,16,20,16,13,14,21,14,11,9,38,755,Yankin,MMR013010
 Yes - a lot of difficulty,2,-,1,1,1,1,-,-,1,1,-,1,-,2,-,1,1,2,-,1,-,-,1,1,-,2,-,1,-,-,1,1,-,1,2,1,1,1,-,1,2,-,1,2,2,4,1,2,2,4,6,-,3,3,1,2,3,4,5,3,2,1,3,2,1,3,4,1,4,4,4,1,3,2,4,3,3,6,9,5,3,4,5,5,6,8,5,5,2,4,13,205,Yankin,MMR013010
 Yes - cannot walk at all,3,1,2,-,-,-,-,1,1,-,2,2,-,-,2,-,2,1,-,-,-,-,1,-,-,-,-,1,2,-,2,-,2,1,1,1,-,-,1,-,-,1,1,1,-,-,1,3,1,1,1,1,3,-,1,3,-,1,2,1,2,1,1,8,5,6,4,2,2,3,5,2,1,2,4,3,4,2,2,3,5,6,7,6,6,3,2,2,1,1,10,162,Yankin,MMR013010
 Total,747,732,688,666,741,703,765,815,819,824,878,903,988,1166,1252,1237,1269,1412,1623,1427,1564,1462,1426,1434,1360,1510,1157,1184,1236,1207,1358,1038,1151,1047,923,1048,931,948,1025,970,1172,914,1121,1072,1021,1114,1029,1032,1066,939,1006,810,942,952,807,862,808,779,690,671,721,480,536,539,439,485,417,417,352,265,353,254,270,260,254,319,228,215,222,162,182,145,143,141,133,115,109,70,63,44,172,70946,Yankin,MMR013010
