Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2507,2682,2959,3168,3143,3449,3304,3239,3004,3094,3206,3005,3245,3006,2727,2669,2293,2368,2428,2036,2681,1808,1998,1872,1721,2386,1845,2050,2116,1869,2334,1846,1797,1841,1528,2275,1455,1515,1794,1480,1786,1059,1650,1228,1160,1531,1140,1054,1183,865,1280,847,914,1047,751,1032,745,610,638,408,670,381,420,466,300,420,245,236,167,124,205,101,125,135,109,215,88,56,81,34,61,34,39,40,27,25,23,13,11,12,38,121572,Ahmar(ST),MMR017023
 Yes - some difficulty,28,57,35,33,20,22,18,16,14,7,16,17,18,18,17,17,11,17,10,18,17,10,17,16,14,27,15,24,19,26,28,35,27,32,24,45,30,34,46,44,63,36,75,52,54,94,78,63,71,79,117,69,79,112,89,111,84,81,99,65,114,70,76,73,65,81,63,65,55,48,67,45,42,36,34,71,44,34,36,16,37,19,28,25,23,28,11,9,10,6,21,3862,Ahmar(ST),MMR017023
 Yes - a lot of difficulty,71,29,22,11,25,7,9,5,5,8,6,10,3,8,3,8,4,7,4,6,3,5,3,2,1,6,5,4,6,5,8,2,3,7,13,8,6,8,8,6,8,8,13,5,5,13,12,6,7,8,17,9,12,8,17,12,12,15,21,8,16,14,9,16,12,19,12,14,13,6,22,9,14,9,12,25,12,12,16,3,12,11,14,8,8,18,7,3,1,4,14,941,Ahmar(ST),MMR017023
 Yes - cannot walk at all,37,23,21,21,11,6,3,6,1,4,5,3,2,5,3,2,2,1,3,4,1,3,2,1,-,1,-,-,1,2,3,1,1,2,3,1,-,2,-,1,4,2,2,1,4,8,1,4,5,1,4,2,3,5,4,7,2,3,8,4,8,5,2,4,6,10,1,4,5,2,6,3,3,6,4,14,7,3,7,1,5,2,3,5,5,8,1,-,3,2,7,404,Ahmar(ST),MMR017023
 Total,2643,2791,3037,3233,3199,3484,3334,3266,3024,3113,3233,3035,3268,3037,2750,2696,2310,2393,2445,2064,2702,1826,2020,1891,1736,2420,1865,2078,2142,1902,2373,1884,1828,1882,1568,2329,1491,1559,1848,1531,1861,1105,1740,1286,1223,1646,1231,1127,1266,953,1418,927,1008,1172,861,1162,843,709,766,485,808,470,507,559,383,530,321,319,240,180,300,158,184,186,159,325,151,105,140,54,115,66,84,78,63,79,42,25,25,24,80,126779,Ahmar(ST),MMR017023
