Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1842,2038,1979,2111,2324,2204,2347,2269,2050,2327,2391,2368,2463,2508,2257,2132,1944,2055,2166,1868,2165,1777,1930,1725,1582,2019,1626,1890,1975,1744,2286,1822,1941,2073,1672,2310,1785,1757,1960,1745,1986,1514,1903,1597,1509,1887,1513,1544,1594,1391,1725,1330,1367,1586,1241,1639,1209,1189,1184,1007,1484,1053,936,1085,841,1067,725,780,538,299,554,299,421,432,383,649,353,278,383,188,329,193,197,187,167,191,100,65,55,41,147,125762,Monyo,MMR008013
 Yes - some difficulty,19,16,8,4,6,8,6,4,2,2,5,4,4,6,2,2,6,3,2,6,4,6,2,1,-,5,3,5,4,5,7,7,2,5,4,5,4,5,4,4,4,11,13,1,6,6,8,8,10,8,11,11,12,6,12,13,14,8,16,13,21,18,26,27,28,23,27,30,18,10,44,26,26,24,31,68,40,19,41,25,46,33,29,37,24,22,14,16,16,13,35,1245,Monyo,MMR008013
 Yes - a lot of difficulty,4,4,3,1,2,1,2,1,1,2,-,2,3,1,5,2,1,2,5,-,-,3,1,-,1,2,1,3,-,-,1,3,3,1,-,1,-,2,2,2,1,2,3,-,2,2,1,2,1,2,5,2,-,4,3,3,5,3,5,2,6,4,2,3,3,8,4,7,6,1,6,4,7,5,8,11,8,9,7,2,8,7,9,11,9,7,4,6,3,7,24,322,Monyo,MMR008013
 Yes - cannot walk at all,8,3,5,2,-,1,2,3,2,5,3,2,4,4,3,-,-,-,1,4,2,2,2,-,1,3,1,2,1,-,1,-,-,1,2,1,2,4,2,-,1,-,-,1,-,1,2,3,3,-,2,1,3,2,3,-,3,2,5,3,3,2,5,5,2,4,1,-,1,1,3,1,3,3,3,4,1,8,4,4,11,4,4,7,4,9,4,12,3,4,7,241,Monyo,MMR008013
 Total,1873,2061,1995,2118,2332,2214,2357,2277,2055,2336,2399,2376,2474,2519,2267,2136,1951,2060,2174,1878,2171,1788,1935,1726,1584,2029,1631,1900,1980,1749,2295,1832,1946,2080,1678,2317,1791,1768,1968,1751,1992,1527,1919,1599,1517,1896,1524,1557,1608,1401,1743,1344,1382,1598,1259,1655,1231,1202,1210,1025,1514,1077,969,1120,874,1102,757,817,563,311,607,330,457,464,425,732,402,314,435,219,394,237,239,242,204,229,122,99,77,65,213,127570,Monyo,MMR008013
