Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1090,1020,1069,1191,1177,1234,1252,1256,1138,1112,1107,1003,1126,1156,1101,938,841,830,1076,867,998,750,824,877,757,1008,804,783,865,744,980,669,751,728,619,775,588,537,623,500,658,424,585,495,407,641,367,338,422,310,451,290,349,317,284,374,260,207,191,123,228,117,117,105,115,182,82,66,63,41,88,36,42,37,30,58,33,21,24,11,26,3,16,11,9,16,12,5,3,3,21,45878,Bokepyin,MMR006010
 Yes - some difficulty,6,14,24,19,13,5,4,5,6,1,2,1,3,4,3,3,1,4,3,3,1,3,7,3,3,7,9,2,6,4,9,6,8,2,6,11,9,6,4,7,14,10,15,8,6,18,10,12,8,11,17,11,7,10,14,19,8,15,7,5,25,4,12,11,16,20,11,7,6,13,14,6,3,5,5,21,5,5,10,6,12,4,-,3,3,4,4,5,-,-,7,709,Bokepyin,MMR006010
 Yes - a lot of difficulty,7,8,7,4,2,1,2,5,2,2,1,1,1,-,-,1,-,-,-,-,1,-,2,-,2,-,-,2,1,-,3,1,-,-,-,3,2,2,3,2,2,1,2,4,1,2,2,1,4,1,3,1,1,1,-,2,1,2,2,3,5,1,3,1,-,2,2,1,2,1,6,-,4,2,4,3,1,-,2,-,1,1,2,1,1,2,-,-,-,1,7,160,Bokepyin,MMR006010
 Yes - cannot walk at all,20,5,3,3,1,1,1,-,1,1,-,2,1,-,-,-,1,-,-,-,1,-,1,1,-,1,-,-,-,1,-,-,2,-,-,-,1,-,-,-,-,-,-,1,-,-,-,-,-,1,-,-,-,1,-,3,1,2,-,-,-,-,-,-,1,-,1,2,1,2,1,1,-,-,-,1,-,-,-,-,2,-,-,-,2,-,-,-,1,2,-,74,Bokepyin,MMR006010
 Total,1123,1047,1103,1217,1193,1241,1259,1266,1147,1116,1110,1007,1131,1160,1104,942,843,834,1079,870,1001,753,834,881,762,1016,813,787,872,749,992,676,761,730,625,789,600,545,630,509,674,435,602,508,414,661,379,351,434,323,471,302,357,329,298,398,270,226,200,131,258,122,132,117,132,204,96,76,72,57,109,43,49,44,39,83,39,26,36,17,41,8,18,15,15,22,16,10,4,6,35,46821,Bokepyin,MMR006010
