Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3212,3260,3593,3926,3982,3843,4149,3975,3950,4125,4091,3943,4340,4390,4018,3846,3717,3517,3863,3147,3844,2802,3019,2925,2562,3235,2565,2685,3064,2516,3342,2381,2636,2743,2272,3040,2265,2313,2691,2254,2856,1779,2545,2254,1998,2680,1915,1833,2094,1562,2190,1416,1621,1687,1375,1785,1377,1128,1222,924,1373,753,831,877,723,1028,575,694,536,339,572,263,320,358,268,488,297,156,241,99,207,110,131,134,92,125,80,42,38,29,149,180210,Kyaikto,MMR011009
 Yes - some difficulty,9,12,15,19,18,16,13,9,8,9,7,8,6,9,7,6,7,7,11,4,18,4,6,8,7,10,15,14,25,20,18,12,21,14,12,26,22,22,26,17,36,31,45,40,38,51,36,32,48,47,60,50,53,67,49,74,64,60,60,44,100,63,59,72,61,81,64,68,59,38,74,37,51,61,40,108,63,46,55,22,57,28,27,31,38,35,27,26,8,11,65,3077,Kyaikto,MMR011009
 Yes - a lot of difficulty,25,22,5,4,7,6,3,3,2,6,1,8,4,5,4,5,7,4,3,2,1,3,-,6,2,2,5,4,9,4,9,6,5,4,3,5,9,8,8,4,5,7,7,11,12,8,8,6,4,6,11,10,10,12,14,20,13,13,15,7,19,12,11,20,14,20,12,17,8,7,17,5,9,11,15,32,13,6,16,4,17,9,6,9,10,8,10,9,8,3,23,802,Kyaikto,MMR011009
 Yes - cannot walk at all,9,6,6,11,8,8,8,2,10,4,5,4,1,3,3,3,1,4,3,2,3,4,1,6,3,2,3,5,2,2,2,2,4,-,3,4,1,2,2,1,5,1,7,4,3,7,3,4,6,1,9,3,1,8,6,9,2,5,6,4,14,4,11,4,6,7,5,5,4,3,11,4,5,5,4,9,14,2,12,7,8,2,5,6,8,6,7,2,1,3,12,443,Kyaikto,MMR011009
 Total,3255,3300,3619,3960,4015,3873,4173,3989,3970,4144,4104,3963,4351,4407,4032,3860,3732,3532,3880,3155,3866,2813,3026,2945,2574,3249,2588,2708,3100,2542,3371,2401,2666,2761,2290,3075,2297,2345,2727,2276,2902,1818,2604,2309,2051,2746,1962,1875,2152,1616,2270,1479,1685,1774,1444,1888,1456,1206,1303,979,1506,832,912,973,804,1136,656,784,607,387,674,309,385,435,327,637,387,210,324,132,289,149,169,180,148,174,124,79,55,46,249,184532,Kyaikto,MMR011009
