Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2292,2639,2551,2784,2902,3020,3062,3129,3014,3012,3082,3069,3331,3344,3221,3181,2804,2648,2780,2386,2843,2196,2443,2467,2197,2762,2230,2456,2664,2372,2849,2361,2440,2601,2015,2709,2120,2208,2583,2160,2613,1721,2419,2212,2023,2301,1947,1931,1913,1680,1785,1485,1565,1617,1287,1619,1374,1199,1296,1080,1316,901,916,1020,802,968,706,761,592,462,612,330,360,355,389,559,322,266,312,167,266,157,145,161,124,117,85,64,61,27,145,155462,Khayan,MMR013026
 Yes - some difficulty,62,51,7,7,3,4,10,9,7,7,8,9,1,9,6,6,5,9,8,4,8,3,6,7,2,3,9,3,4,7,8,9,8,10,5,9,4,8,10,9,12,8,11,13,11,13,14,10,22,18,22,19,17,30,15,22,26,35,21,27,48,28,24,40,26,38,38,41,40,20,45,20,33,35,35,59,46,49,44,26,50,33,36,43,31,21,20,17,19,7,45,1787,Khayan,MMR013026
 Yes - a lot of difficulty,61,12,8,5,3,2,1,6,-,3,3,5,5,7,3,-,2,-,2,3,2,1,4,1,2,1,3,1,2,-,2,1,1,3,1,1,3,3,3,3,1,1,2,4,3,2,2,1,3,3,2,4,1,3,-,3,6,5,8,5,7,3,10,10,5,7,12,5,9,7,7,2,10,2,9,13,9,9,6,8,13,7,7,8,5,12,4,5,6,3,18,466,Khayan,MMR013026
 Yes - cannot walk at all,23,5,4,8,5,3,7,3,3,4,4,1,2,4,2,4,2,2,2,3,-,1,-,1,-,1,2,1,1,1,3,-,-,2,3,1,4,3,1,2,2,-,1,1,1,3,4,1,2,1,4,1,1,-,4,3,5,2,4,3,1,1,5,5,4,4,4,7,8,1,6,2,4,1,4,7,8,2,10,7,4,8,3,3,6,6,4,3,2,1,12,304,Khayan,MMR013026
 Total,2438,2707,2570,2804,2913,3029,3080,3147,3024,3026,3097,3084,3339,3364,3232,3191,2813,2659,2792,2396,2853,2201,2453,2476,2201,2767,2244,2461,2671,2380,2862,2371,2449,2616,2024,2720,2131,2222,2597,2174,2628,1730,2433,2230,2038,2319,1967,1943,1940,1702,1813,1509,1584,1650,1306,1647,1411,1241,1329,1115,1372,933,955,1075,837,1017,760,814,649,490,670,354,407,393,437,638,385,326,372,208,333,205,191,215,166,156,113,89,88,38,220,158019,Khayan,MMR013026
