Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1651,1911,2104,2394,2382,2231,2563,2541,2472,2608,2682,2596,2809,2857,2741,2277,1914,1808,1911,1661,1939,1606,1616,1551,1462,1759,1400,1542,1583,1368,1820,1358,1530,1456,1374,1865,1346,1408,1663,1378,1831,1287,1807,1498,1316,1846,1484,1392,1518,1279,1720,1293,1474,1380,1309,1511,1255,1117,1250,908,1217,729,900,971,780,982,693,734,533,367,662,282,391,382,338,569,326,300,297,170,237,159,170,173,155,169,107,90,64,52,201,118812,Chaungzon,MMR011003
 Yes - some difficulty,38,47,44,34,8,3,5,12,9,7,3,4,3,5,4,5,5,5,2,5,7,6,8,2,4,8,3,5,6,6,13,7,7,7,7,8,5,8,8,13,15,6,10,19,11,23,19,29,30,21,40,27,47,30,38,47,55,50,45,38,52,47,49,49,46,55,52,59,47,33,55,36,40,50,49,74,71,42,61,27,63,32,42,47,36,42,25,23,23,19,80,2412,Chaungzon,MMR011003
 Yes - a lot of difficulty,17,8,2,2,1,1,3,1,2,2,2,3,5,2,2,4,-,-,1,3,3,2,1,2,4,-,2,3,3,4,1,1,-,4,1,-,2,2,3,2,4,1,3,3,2,3,6,4,6,1,4,5,6,9,4,4,8,9,7,7,12,5,10,9,10,14,10,7,4,4,12,2,6,7,13,15,10,9,19,5,12,5,10,19,9,15,10,12,8,5,32,517,Chaungzon,MMR011003
 Yes - cannot walk at all,3,1,1,3,2,5,3,5,1,1,1,-,2,2,1,3,1,2,-,3,2,1,1,1,1,3,2,2,3,-,2,1,1,2,1,3,1,-,1,6,3,1,2,2,2,6,2,1,2,4,2,-,3,3,3,2,3,2,8,1,6,4,1,4,9,8,4,10,7,4,9,5,4,9,9,5,6,3,8,6,11,1,9,16,10,6,8,12,6,7,52,385,Chaungzon,MMR011003
 Total,1709,1967,2151,2433,2393,2240,2574,2559,2484,2618,2688,2603,2819,2866,2748,2289,1920,1815,1914,1672,1951,1615,1626,1556,1471,1770,1407,1552,1595,1378,1836,1367,1538,1469,1383,1876,1354,1418,1675,1399,1853,1295,1822,1522,1331,1878,1511,1426,1556,1305,1766,1325,1530,1422,1354,1564,1321,1178,1310,954,1287,785,960,1033,845,1059,759,810,591,408,738,325,441,448,409,663,413,354,385,208,323,197,231,255,210,232,150,137,101,83,365,122126,Chaungzon,MMR011003
