Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4876,5057,5353,5529,5545,5025,5263,5956,5408,5533,6261,6049,6706,7338,7404,7118,6682,7564,8298,6868,8854,6719,6903,6756,5676,7816,5463,6821,6798,5900,8279,5234,6093,6150,4713,7479,4426,5717,5909,4883,6440,4246,5675,5425,3797,6900,3495,4803,4449,3587,4758,3194,3612,3686,2822,4216,2386,3109,2858,2305,3240,2114,2455,2514,1626,2750,1208,2036,1402,1007,1864,917,1066,1076,697,1690,564,761,804,438,759,410,427,445,274,456,183,206,156,99,411,366240,Monywa,MMR005012
 Yes - some difficulty,85,64,18,10,6,10,11,9,11,11,6,3,8,22,9,9,4,11,6,8,6,10,14,15,8,14,10,17,22,13,20,17,20,21,11,30,10,24,26,18,41,12,36,33,21,59,37,37,44,32,62,47,60,68,59,81,57,72,72,67,98,63,61,97,72,114,63,110,77,58,107,81,88,93,76,159,55,93,88,54,129,49,78,81,52,76,41,43,25,15,120,4060,Monywa,MMR005012
 Yes - a lot of difficulty,107,9,9,3,4,5,4,6,5,8,3,6,5,8,2,8,6,2,3,4,6,10,6,2,5,4,3,-,2,2,5,5,6,9,5,7,2,8,9,6,8,9,14,8,6,12,6,10,12,6,20,7,9,16,14,20,12,9,17,12,17,5,10,16,12,21,10,25,13,11,33,14,20,15,13,29,14,9,22,20,25,18,24,21,16,26,10,20,10,8,46,1089,Monywa,MMR005012
 Yes - cannot walk at all,21,5,3,5,7,11,5,9,6,5,6,3,4,6,3,3,7,4,4,2,4,3,4,3,3,5,4,3,3,5,2,2,3,-,2,4,5,4,2,5,8,4,5,4,6,3,1,2,7,7,6,4,10,6,11,7,3,9,11,4,12,9,15,12,3,19,5,14,8,8,16,6,12,8,9,28,8,18,18,9,22,9,8,13,10,18,8,15,7,5,51,706,Monywa,MMR005012
 Total,5089,5135,5383,5547,5562,5051,5283,5980,5430,5557,6276,6061,6723,7374,7418,7138,6699,7581,8311,6882,8870,6742,6927,6776,5692,7839,5480,6841,6825,5920,8306,5258,6122,6180,4731,7520,4443,5753,5946,4912,6497,4271,5730,5470,3830,6974,3539,4852,4512,3632,4846,3252,3691,3776,2906,4324,2458,3199,2958,2388,3367,2191,2541,2639,1713,2904,1286,2185,1500,1084,2020,1018,1186,1192,795,1906,641,881,932,521,935,486,537,560,352,576,242,284,198,127,628,372095,Monywa,MMR005012
