Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1707,1689,1765,1795,2082,1969,2051,2207,1996,2010,2293,2160,2354,2501,2252,2073,1908,2070,2138,1721,2312,1897,1861,1852,1726,2381,1721,2007,2084,1901,2455,1684,1894,1877,1471,2435,1476,1775,1893,1615,2146,1381,1839,1730,1282,2161,1314,1506,1332,1194,1731,1201,1228,1350,1146,1562,949,1163,1095,879,1257,865,948,930,673,1009,447,735,541,371,758,307,396,371,249,628,208,301,304,157,280,135,154,149,87,148,41,80,57,35,116,119984,Salingyi,MMR005018
 Yes - some difficulty,1,2,5,-,5,1,5,3,3,1,9,5,4,4,3,2,6,3,4,4,2,4,3,2,4,4,5,7,2,6,4,9,5,4,6,11,3,6,8,9,8,3,8,9,9,15,9,14,9,10,17,14,11,19,14,22,18,22,20,11,23,23,20,31,22,31,9,44,23,21,37,22,23,28,16,58,17,38,36,15,46,20,19,22,22,35,9,14,9,11,38,1218,Salingyi,MMR005018
 Yes - a lot of difficulty,19,2,1,5,2,4,4,2,-,4,2,1,1,2,-,3,1,-,-,1,1,3,1,1,2,-,2,2,-,1,-,-,1,-,3,1,1,1,1,1,8,-,1,2,1,2,2,5,3,5,6,4,4,3,2,6,3,3,5,2,2,7,4,8,5,11,5,5,5,2,11,5,1,10,4,13,7,7,10,1,11,4,6,9,9,9,2,2,4,-,27,349,Salingyi,MMR005018
 Yes - cannot walk at all,2,1,3,3,-,-,2,3,1,3,-,3,2,2,1,1,-,3,2,-,1,1,1,2,1,1,2,-,2,1,4,-,1,1,-,1,1,3,-,1,1,-,-,-,-,3,-,3,2,4,3,-,2,2,3,3,1,4,4,3,4,2,4,6,5,5,4,5,8,-,3,2,6,2,4,9,4,5,9,2,6,4,8,9,4,10,2,7,2,2,20,257,Salingyi,MMR005018
 Total,1729,1694,1774,1803,2089,1974,2062,2215,2000,2018,2304,2169,2361,2509,2256,2079,1915,2076,2144,1726,2316,1905,1866,1857,1733,2386,1730,2016,2088,1909,2463,1693,1901,1882,1480,2448,1481,1785,1902,1626,2163,1384,1848,1741,1292,2181,1325,1528,1346,1213,1757,1219,1245,1374,1165,1593,971,1192,1124,895,1286,897,976,975,705,1056,465,789,577,394,809,336,426,411,273,708,236,351,359,175,343,163,187,189,122,202,54,103,72,48,201,121808,Salingyi,MMR005018
