Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2093,1982,1954,1878,2041,1897,2040,2194,2173,2140,2357,2363,2807,3440,4041,3716,4014,4592,5654,5129,5809,4833,4903,4742,4410,4659,3894,3925,4032,3521,4403,3019,3297,3027,2832,3208,2712,2778,3085,2547,3253,2338,2981,2788,2235,2991,2249,2394,2440,2054,2652,1820,2120,2076,1902,2068,1656,1679,1695,1292,1694,1066,1271,1175,917,1292,804,896,691,524,739,372,481,478,405,591,318,289,363,225,352,196,235,210,168,208,114,116,86,69,250,195419,Chanayeharzan,MMR010002
 Yes - some difficulty,5,4,2,1,3,1,1,3,1,2,2,2,4,4,1,4,8,5,8,8,13,6,7,6,11,9,11,2,8,10,15,14,3,5,6,8,4,10,11,5,8,5,9,8,10,13,16,14,11,10,15,10,14,12,21,17,6,11,23,10,24,18,22,26,19,27,25,28,27,19,31,18,25,22,26,34,20,19,34,14,29,21,15,17,12,19,13,19,15,10,62,1186,Chanayeharzan,MMR010002
 Yes - a lot of difficulty,11,-,-,-,2,-,-,3,1,1,-,-,-,2,-,1,2,1,3,2,4,4,7,1,-,4,2,-,1,3,1,2,1,1,2,2,1,1,3,1,4,4,4,2,3,5,6,2,5,2,4,5,7,6,2,6,2,8,3,6,5,2,4,5,4,10,6,3,5,3,3,3,3,4,4,13,3,6,4,7,10,5,4,6,5,10,4,3,5,4,18,327,Chanayeharzan,MMR010002
 Yes - cannot walk at all,-,-,-,2,2,1,2,3,1,-,1,-,-,4,4,-,1,3,3,3,2,-,1,-,2,3,-,2,1,-,7,-,-,-,1,3,1,-,2,1,-,1,1,2,1,2,2,6,-,3,1,-,-,1,4,3,4,2,1,2,6,3,2,4,4,3,5,4,6,1,6,3,3,3,5,2,5,5,8,2,7,-,6,4,5,6,4,3,7,2,27,243,Chanayeharzan,MMR010002
 Total,2109,1986,1956,1881,2048,1899,2043,2203,2176,2143,2360,2365,2811,3450,4046,3721,4025,4601,5668,5142,5828,4843,4918,4749,4423,4675,3907,3929,4042,3534,4426,3035,3301,3033,2841,3221,2718,2789,3101,2554,3265,2348,2995,2800,2249,3011,2273,2416,2456,2069,2672,1835,2141,2095,1929,2094,1668,1700,1722,1310,1729,1089,1299,1210,944,1332,840,931,729,547,779,396,512,507,440,640,346,319,409,248,398,222,260,237,190,243,135,141,113,85,357,197175,Chanayeharzan,MMR010002
