Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2638,3572,4318,4273,4430,4494,4806,4688,4558,4582,4819,4682,5011,5152,4697,4484,4042,4082,5522,4600,5497,4252,4506,4605,4225,5260,3993,4421,4647,4148,5619,3818,4403,4102,3555,5287,3309,3849,3973,3120,4352,2634,3867,3542,2848,4357,2859,2865,2826,2495,3350,2054,2238,2199,2071,2773,1967,1852,1915,1548,2325,1218,1450,1297,1285,1707,897,1121,940,637,1126,477,531,580,540,1077,448,418,404,248,484,202,239,250,179,255,122,104,69,41,214,251536,Yame`thin,MMR010023
 Yes - some difficulty,100,125,54,39,36,39,23,25,23,14,12,6,9,3,10,4,9,8,16,10,13,12,6,5,9,14,10,9,21,9,12,16,14,16,16,17,16,23,19,21,29,24,31,32,29,49,34,47,42,38,64,48,48,70,70,91,63,68,73,79,112,69,89,106,89,142,92,107,110,68,176,73,109,92,103,212,89,92,110,55,146,50,76,75,63,77,39,47,31,17,111,4699,Yame`thin,MMR010023
 Yes - a lot of difficulty,88,29,13,18,12,9,14,7,8,5,7,5,6,1,1,5,7,6,9,3,6,2,5,4,5,4,4,4,3,5,11,5,8,1,8,5,5,4,5,7,7,7,8,8,5,14,3,11,8,9,10,8,9,5,9,17,6,9,15,17,18,14,14,13,9,30,15,16,25,5,41,10,15,28,19,51,20,21,27,20,30,16,20,25,26,31,16,12,10,6,54,1196,Yame`thin,MMR010023
 Yes - cannot walk at all,39,19,8,10,11,12,10,11,3,8,4,6,4,8,2,2,8,5,6,1,5,1,-,3,4,2,3,1,5,1,1,1,3,2,3,1,2,2,2,2,4,2,4,2,4,7,4,6,3,1,11,3,6,3,2,8,2,11,5,6,11,5,6,5,5,14,4,12,9,8,14,5,13,8,9,31,8,10,16,9,22,7,10,9,9,20,11,7,5,5,38,660,Yame`thin,MMR010023
 Total,2865,3745,4393,4340,4489,4554,4853,4731,4592,4609,4842,4699,5030,5164,4710,4495,4066,4101,5553,4614,5521,4267,4517,4617,4243,5280,4010,4435,4676,4163,5643,3840,4428,4121,3582,5310,3332,3878,3999,3150,4392,2667,3910,3584,2886,4427,2900,2929,2879,2543,3435,2113,2301,2277,2152,2889,2038,1940,2008,1650,2466,1306,1559,1421,1388,1893,1008,1256,1084,718,1357,565,668,708,671,1371,565,541,557,332,682,275,345,359,277,383,188,170,115,69,417,258091,Yame`thin,MMR010023
