Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,3100,3207,3200,3605,3669,3530,3620,3906,3635,3856,3791,3811,4171,4554,4253,4291,4136,4351,4881,4422,5202,3959,4034,3941,3465,4382,3352,3820,4090,3656,4850,3506,3842,3847,3065,4530,2853,3493,3575,2981,4037,2728,3614,3289,2670,4223,2516,3020,2974,2393,3440,2290,2697,2576,2174,3073,1860,1963,1828,1436,2220,1276,1451,1539,1161,1916,927,1414,919,644,1286,568,744,690,499,1072,430,538,593,303,603,317,320,297,218,318,140,177,110,87,314,232324,Shwebo,MMR005004
 Yes - some difficulty,15,10,10,4,4,5,4,10,7,7,10,6,7,10,4,5,3,8,6,5,10,7,5,11,7,8,9,13,6,9,12,7,4,9,10,15,6,13,17,10,21,11,16,11,8,25,11,22,19,15,28,18,17,37,20,51,34,28,28,37,46,33,28,39,22,48,36,51,32,28,63,27,34,55,31,85,45,47,57,25,88,26,38,40,34,65,36,35,33,16,95,2123,Shwebo,MMR005004
 Yes - a lot of difficulty,12,5,5,2,8,2,2,4,2,2,5,3,4,3,2,7,3,6,-,3,2,5,4,4,3,4,-,8,2,3,6,2,5,4,2,5,2,4,1,4,7,1,6,11,1,12,4,9,5,5,11,1,9,11,10,14,7,9,2,-,12,1,8,12,10,11,8,13,5,11,16,8,12,9,6,21,9,8,14,11,17,11,17,9,7,18,2,12,7,7,40,637,Shwebo,MMR005004
 Yes - cannot walk at all,4,2,4,7,9,5,5,7,3,6,2,-,2,7,8,2,1,1,3,2,4,2,2,2,4,3,4,2,1,-,3,1,5,2,2,4,4,2,2,1,4,3,5,2,3,4,5,2,4,4,6,5,4,1,4,5,2,5,3,4,6,2,6,1,3,9,4,4,5,2,11,7,5,5,5,18,5,11,12,3,15,7,8,5,8,14,9,10,7,7,39,458,Shwebo,MMR005004
 Total,3131,3224,3219,3618,3690,3542,3631,3927,3647,3871,3808,3820,4184,4574,4267,4305,4143,4366,4890,4432,5218,3973,4045,3958,3479,4397,3365,3843,4099,3668,4871,3516,3856,3862,3079,4554,2865,3512,3595,2996,4069,2743,3641,3313,2682,4264,2536,3053,3002,2417,3485,2314,2727,2625,2208,3143,1903,2005,1861,1477,2284,1312,1493,1591,1196,1984,975,1482,961,685,1376,610,795,759,541,1196,489,604,676,342,723,361,383,351,267,415,187,234,157,117,488,235542,Shwebo,MMR005004
