Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4390,4733,4722,5154,5545,5384,4933,4768,4414,4667,4665,4554,4911,5040,4636,4457,3733,3817,4152,3477,4538,3420,3534,3899,3475,4726,3425,3654,4100,3551,4449,3570,3548,3681,2954,4224,3003,2945,3453,2898,3530,2296,3225,2445,2231,3076,2507,2209,2557,1933,2665,1836,1959,2161,1582,2285,1633,1530,1613,1352,1869,1132,969,954,798,1050,553,515,381,334,548,251,315,388,317,539,276,201,269,135,246,117,134,128,95,119,73,37,39,28,94,222728,Labutta,MMR017016
 Yes - some difficulty,36,46,32,27,20,25,17,22,21,14,21,16,25,30,30,19,19,21,36,23,23,27,22,40,26,32,21,26,36,40,43,29,42,50,40,56,49,43,62,48,69,61,66,58,61,92,98,64,86,86,119,97,118,118,75,139,120,99,135,112,181,136,123,115,96,157,93,80,59,43,143,80,88,75,78,161,89,65,100,42,93,59,50,55,41,52,23,26,23,9,50,5613,Labutta,MMR017016
 Yes - a lot of difficulty,40,14,6,11,6,10,9,6,10,5,8,7,12,9,5,6,7,3,5,14,7,7,9,3,6,6,5,4,4,4,7,9,7,7,3,6,3,4,3,9,11,7,13,1,6,8,11,15,13,11,8,13,16,17,16,18,13,18,27,17,17,17,26,26,25,25,14,7,8,13,17,15,14,15,20,45,25,18,20,9,22,18,18,15,23,16,8,10,6,10,25,1112,Labutta,MMR017016
 Yes - cannot walk at all,26,8,12,6,17,6,8,6,3,5,7,5,2,8,3,1,6,3,4,3,4,2,1,4,1,1,-,3,3,3,3,3,4,-,3,2,3,1,1,1,5,1,4,-,-,5,4,-,5,1,6,4,2,8,4,5,2,2,11,5,11,11,5,6,6,8,6,12,8,-,9,2,2,8,8,11,7,5,9,4,9,5,7,3,8,12,10,2,3,-,23,476,Labutta,MMR017016
 Total,4492,4801,4772,5198,5588,5425,4967,4802,4448,4691,4701,4582,4950,5087,4674,4483,3765,3844,4197,3517,4572,3456,3566,3946,3508,4765,3451,3687,4143,3598,4502,3611,3601,3738,3000,4288,3058,2993,3519,2956,3615,2365,3308,2504,2298,3181,2620,2288,2661,2031,2798,1950,2095,2304,1677,2447,1768,1649,1786,1486,2078,1296,1123,1101,925,1240,666,614,456,390,717,348,419,486,423,756,397,289,398,190,370,199,209,201,167,199,114,75,71,47,192,229929,Labutta,MMR017016
