Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2744,2913,3162,3353,3673,3376,3636,3777,3624,3347,3551,3236,3754,3875,3761,3338,3297,3465,3886,3461,4129,3416,3570,3485,3429,4006,3306,3417,3657,3228,4260,2661,3282,3072,2703,3208,2448,2303,2797,2230,2736,1773,2457,2386,1982,2711,1962,1842,2041,1725,2152,1479,1721,1661,1531,1943,1440,1315,1319,1028,1423,819,924,899,747,1023,633,767,557,405,636,288,339,373,308,622,319,227,276,147,305,131,200,168,109,195,90,70,48,52,183,184323,Pyinmana,MMR018006
 Yes - some difficulty,37,46,23,14,7,6,9,5,4,5,8,4,5,10,8,7,1,6,6,7,9,7,8,7,11,5,10,10,8,9,16,13,16,8,10,17,13,13,16,12,17,12,18,26,14,26,18,21,31,18,36,31,24,36,34,66,40,36,42,35,58,44,41,43,43,45,37,49,50,40,66,38,38,49,41,85,40,30,42,23,40,23,37,42,20,26,17,18,10,9,47,2208,Pyinmana,MMR018006
 Yes - a lot of difficulty,46,25,6,6,1,2,5,5,2,3,7,3,6,4,9,2,4,4,1,-,3,2,2,2,5,4,5,6,9,1,6,1,3,5,2,6,5,3,3,4,3,4,6,4,5,5,5,2,6,6,6,5,4,7,3,8,13,7,7,8,14,7,7,6,8,17,8,11,6,6,8,8,6,7,15,18,7,9,17,6,22,4,5,11,13,11,5,3,2,1,24,624,Pyinmana,MMR018006
 Yes - cannot walk at all,16,4,7,7,7,6,2,2,3,10,2,4,9,5,8,4,4,5,6,3,5,3,3,6,1,2,3,2,3,2,3,2,3,1,3,3,-,2,2,3,2,-,2,1,1,7,1,2,2,3,1,3,2,4,4,1,6,2,4,1,5,4,7,6,4,12,4,2,3,1,8,2,4,1,3,14,1,6,6,3,14,8,6,10,9,15,9,5,1,2,20,410,Pyinmana,MMR018006
 Total,2843,2988,3198,3380,3688,3390,3652,3789,3633,3365,3568,3247,3774,3894,3786,3351,3306,3480,3899,3471,4146,3428,3583,3500,3446,4017,3324,3435,3677,3240,4285,2677,3304,3086,2718,3234,2466,2321,2818,2249,2758,1789,2483,2417,2002,2749,1986,1867,2080,1752,2195,1518,1751,1708,1572,2018,1499,1360,1372,1072,1500,874,979,954,802,1097,682,829,616,452,718,336,387,430,367,739,367,272,341,179,381,166,248,231,151,247,121,96,61,64,274,187565,Pyinmana,MMR018006
