Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2702,2718,2821,3132,3195,2972,3375,3579,3609,3446,3601,3382,3863,4114,3734,3462,3183,3395,3578,3014,3398,2613,2720,2700,2462,2723,2346,2338,2525,2211,3042,2048,2478,2382,2001,2607,2130,2180,2439,1975,2527,1759,2330,2059,1807,2317,1549,1571,1654,1297,1835,1209,1468,1366,1247,1446,1124,1109,1009,849,1235,696,819,780,698,818,584,601,396,306,500,254,308,336,315,456,238,263,247,144,246,125,152,128,102,117,77,43,43,33,151,158936,Mohnyin,MMR001007
 Yes - some difficulty,53,6,5,4,2,7,6,9,6,2,4,6,2,5,5,5,8,5,6,3,6,1,6,7,7,5,7,10,11,10,3,5,7,8,9,7,8,8,10,3,14,2,11,11,11,14,9,9,17,12,20,6,11,19,13,30,22,18,14,21,23,23,19,26,23,29,18,24,21,15,42,7,28,26,17,36,28,21,18,20,32,22,15,15,25,17,11,9,8,9,37,1235,Mohnyin,MMR001007
 Yes - a lot of difficulty,8,-,-,3,4,3,3,2,4,3,3,2,3,2,-,1,2,1,2,-,3,-,1,4,3,4,1,-,3,-,2,2,2,2,2,-,1,-,-,-,3,-,2,1,3,2,-,3,2,2,3,3,2,1,3,2,5,3,6,3,3,1,5,3,4,6,2,3,2,3,7,4,3,5,2,12,4,4,1,5,13,3,2,7,5,6,5,1,3,1,13,263,Mohnyin,MMR001007
 Yes - cannot walk at all,12,2,1,6,3,1,4,3,3,1,3,1,2,2,1,-,1,1,2,-,1,-,2,1,-,-,1,-,-,1,2,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,1,2,3,1,1,2,1,1,-,2,4,1,1,1,2,-,2,4,-,3,5,2,3,4,2,5,4,2,4,3,3,3,4,1,1,3,4,-,4,-,11,164,Mohnyin,MMR001007
 Total,2775,2726,2827,3145,3204,2983,3388,3593,3622,3452,3611,3391,3870,4123,3740,3468,3194,3402,3588,3017,3408,2614,2729,2712,2472,2732,2355,2348,2539,2222,3049,2057,2487,2393,2013,2614,2139,2188,2449,1978,2544,1761,2343,2071,1821,2333,1558,1583,1675,1312,1859,1220,1484,1387,1264,1480,1152,1131,1029,875,1265,721,844,810,727,853,606,632,419,327,554,267,342,371,336,509,274,290,270,172,294,153,173,151,133,143,97,53,58,43,212,160598,Mohnyin,MMR001007
