Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,4649,4440,4716,4829,5099,4667,5304,5680,5020,4886,5421,5133,5327,5856,5348,4713,4635,5002,5037,4456,5546,4480,4133,4205,4074,4933,4049,4428,4764,4283,5554,4096,4762,4228,3839,5373,3755,4001,4414,3930,5268,3395,4196,3719,3289,5006,3302,3512,3257,2651,3714,2575,2891,2987,2639,3293,2403,2633,2599,2006,2761,1877,2164,2132,1755,2379,1370,1732,1195,915,1470,842,973,980,796,1283,686,676,722,395,584,376,336,308,253,348,164,145,109,78,293,284497,Pakokku,MMR009018
 Yes - some difficulty,64,28,22,18,20,10,16,15,16,9,16,13,18,15,12,13,11,9,7,6,14,8,9,14,16,15,15,18,9,18,15,10,18,20,18,29,20,23,31,25,37,29,32,45,35,65,36,45,29,41,64,39,52,60,60,64,66,90,71,49,84,57,73,98,64,81,61,103,61,52,103,66,71,79,66,163,73,78,86,41,94,52,67,58,54,61,36,30,20,20,62,3806,Pakokku,MMR009018
 Yes - a lot of difficulty,11,10,9,7,7,5,11,8,4,5,1,1,4,8,6,4,2,2,6,3,1,4,11,5,2,5,3,6,4,5,5,2,3,7,8,10,3,3,11,9,6,2,12,8,15,19,10,11,10,8,23,12,13,9,13,24,13,19,13,18,20,14,26,16,23,15,13,28,20,13,32,18,25,21,19,37,13,24,30,17,28,8,28,27,19,28,9,13,6,7,38,1114,Pakokku,MMR009018
 Yes - cannot walk at all,3,6,3,5,6,8,6,8,6,9,5,-,6,7,2,7,4,3,2,5,4,3,5,5,3,6,-,4,5,3,3,5,2,4,1,3,1,2,4,5,6,8,4,6,-,9,8,4,5,5,1,3,3,8,7,13,6,5,10,8,13,7,14,8,8,11,13,13,13,8,18,6,14,16,11,22,17,12,22,16,20,8,15,12,22,22,12,11,6,6,38,722,Pakokku,MMR009018
 Total,4727,4484,4750,4859,5132,4690,5337,5711,5046,4909,5443,5147,5355,5886,5368,4737,4652,5016,5052,4470,5565,4495,4158,4229,4095,4959,4067,4456,4782,4309,5577,4113,4785,4259,3866,5415,3779,4029,4460,3969,5317,3434,4244,3778,3339,5099,3356,3572,3301,2705,3802,2629,2959,3064,2719,3394,2488,2747,2693,2081,2878,1955,2277,2254,1850,2486,1457,1876,1289,988,1623,932,1083,1096,892,1505,789,790,860,469,726,444,446,405,348,459,221,199,141,111,431,290139,Pakokku,MMR009018
