Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,363,268,327,362,342,343,355,350,330,332,339,270,315,322,334,252,256,236,187,186,163,141,104,104,104,152,125,103,99,115,154,95,119,118,124,153,124,101,123,109,178,105,137,140,166,172,136,110,147,131,160,87,91,82,115,106,96,73,80,64,105,44,52,41,63,77,36,37,30,28,47,18,29,32,34,18,9,11,12,10,19,2,7,3,9,10,3,3,3,1,9,11677,Reazu(ST),MMR004007
 Yes - some difficulty,-,-,-,-,1,1,1,7,2,3,2,-,1,3,1,4,2,2,-,2,1,5,-,-,2,-,1,2,1,1,3,1,2,1,2,2,1,3,1,-,1,-,6,2,2,5,3,2,3,4,13,6,6,3,8,6,5,5,9,4,13,5,9,2,13,9,9,4,6,3,9,4,10,7,13,11,4,2,5,9,6,2,1,-,5,1,2,-,-,-,3,321,Reazu(ST),MMR004007
 Yes - a lot of difficulty,3,1,-,4,-,2,1,4,1,3,2,5,1,2,4,1,1,-,3,-,1,-,3,3,1,5,-,-,1,1,1,1,-,-,1,2,1,1,1,2,2,-,-,-,2,5,1,-,3,1,3,3,3,3,3,5,6,2,3,2,1,1,-,2,2,2,5,2,4,6,4,3,8,3,3,6,3,1,6,4,3,3,2,3,3,3,-,3,1,-,9,206,Reazu(ST),MMR004007
 Yes - cannot walk at all,4,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,2,-,-,-,-,1,4,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,-,4,-,-,1,-,-,-,3,-,3,-,-,1,2,1,1,1,2,-,1,1,-,-,1,1,-,-,2,-,-,2,-,-,1,1,2,-,1,-,2,1,-,1,-,-,-,1,6,61,Reazu(ST),MMR004007
 Total,370,269,327,366,343,346,357,361,333,338,343,276,318,327,339,257,261,238,190,188,165,147,111,107,108,159,126,105,101,117,158,97,121,119,127,157,126,105,125,111,181,107,143,146,170,182,141,112,153,136,179,96,103,88,126,118,109,81,93,71,121,50,62,46,78,88,51,44,40,37,62,25,47,44,50,35,17,15,25,23,29,7,12,7,17,15,5,6,4,2,27,12265,Reazu(ST),MMR004007
