Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2165,2185,2354,2580,2815,2817,2855,2788,2825,2707,3001,2324,2838,2702,2211,2184,1863,1788,2599,1769,2695,1503,1868,1879,1488,2615,1533,1758,2273,1462,2712,1368,1741,1617,1290,2404,1353,1512,1954,1177,2092,1020,1728,1284,1046,2085,1005,957,1223,785,1816,702,1020,1066,830,1471,888,640,768,439,1200,348,523,548,416,929,285,430,283,153,641,138,215,195,154,401,144,132,155,63,241,57,87,57,47,85,33,32,31,16,62,116538,An,MMR012014
 Yes - some difficulty,79,76,45,37,32,16,9,10,5,7,6,5,7,4,4,3,3,10,3,4,3,5,10,7,5,8,5,3,6,7,11,7,7,5,4,7,1,7,9,6,11,10,9,5,11,16,14,9,20,8,35,10,17,32,21,51,32,27,25,31,94,31,42,37,52,79,39,50,43,24,144,25,43,53,34,119,35,43,35,23,103,17,26,36,28,47,15,20,11,8,32,2270,An,MMR012014
 Yes - a lot of difficulty,40,18,11,3,9,1,1,4,3,5,2,4,1,3,1,2,-,4,2,1,10,1,2,2,3,3,-,1,2,3,6,3,1,2,4,4,1,2,4,3,3,-,4,6,2,4,4,1,6,3,9,4,3,8,6,7,10,5,9,1,11,4,9,14,7,15,8,7,4,8,21,8,13,6,11,37,8,4,7,5,42,9,11,16,11,15,6,9,6,3,21,623,An,MMR012014
 Yes - cannot walk at all,28,8,8,1,2,2,1,5,4,1,6,5,4,2,1,2,2,-,2,1,3,3,2,1,-,2,1,2,-,2,4,-,5,2,2,1,-,2,2,-,6,-,1,3,2,4,3,1,-,2,2,2,1,2,1,3,2,1,1,-,2,-,4,2,3,9,1,2,5,-,8,1,1,1,5,11,1,2,7,1,14,4,2,1,3,8,2,3,5,-,19,283,An,MMR012014
 Total,2312,2287,2418,2621,2858,2836,2866,2807,2837,2720,3015,2338,2850,2711,2217,2191,1868,1802,2606,1775,2711,1512,1882,1889,1496,2628,1539,1764,2281,1474,2733,1378,1754,1626,1300,2416,1355,1523,1969,1186,2112,1030,1742,1298,1061,2109,1026,968,1249,798,1862,718,1041,1108,858,1532,932,673,803,471,1307,383,578,601,478,1032,333,489,335,185,814,172,272,255,204,568,188,181,204,92,400,87,126,110,89,155,56,64,53,27,134,119714,An,MMR012014
