Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1320,1375,1358,1421,1644,1487,1615,1567,1472,1647,1658,1638,1607,1686,1709,1599,1513,1725,1673,1547,1755,1702,1550,1627,1640,2015,1706,1818,1842,1914,2146,1867,1942,1883,1654,2034,1542,1471,1560,1390,1648,1476,1694,1337,1413,1748,1494,1343,1410,1173,1525,1125,1157,1281,1082,1263,890,890,898,810,939,626,707,634,588,730,570,633,379,324,484,296,351,326,261,395,211,191,222,156,241,136,168,126,62,117,58,41,43,29,124,102144,Thayet,MMR009012
 Yes - some difficulty,9,7,5,1,1,2,6,4,3,4,4,4,2,3,1,5,6,4,3,3,3,2,6,3,2,5,5,4,1,8,4,1,2,5,1,12,4,4,8,7,8,8,7,8,14,12,17,18,9,11,15,15,16,13,20,24,22,27,23,30,52,25,37,32,35,43,30,44,26,35,48,19,43,40,32,55,28,36,42,46,49,35,26,22,25,31,12,11,15,9,31,1495,Thayet,MMR009012
 Yes - a lot of difficulty,8,-,3,2,1,3,3,1,1,3,-,-,-,-,1,1,3,1,1,2,2,-,1,1,1,1,2,1,3,1,5,2,1,2,3,7,2,5,5,3,4,-,2,5,-,2,3,2,4,-,4,4,7,4,6,11,9,7,1,7,11,4,5,3,8,10,13,6,11,5,12,7,8,10,4,12,4,5,9,6,17,13,15,13,10,16,6,11,8,3,34,463,Thayet,MMR009012
 Yes - cannot walk at all,1,1,4,4,4,6,1,1,1,2,2,5,1,1,-,-,3,1,-,2,1,-,1,-,2,1,-,1,-,2,1,-,1,-,-,1,2,1,2,1,-,2,-,-,1,2,1,2,2,2,1,1,2,1,1,3,-,5,6,3,2,2,1,4,-,7,4,9,8,4,7,3,4,6,7,12,2,5,3,7,7,7,5,5,3,6,4,1,2,2,14,245,Thayet,MMR009012
 Total,1338,1383,1370,1428,1650,1498,1625,1573,1477,1656,1664,1647,1610,1690,1711,1605,1525,1731,1677,1554,1761,1704,1558,1631,1645,2022,1713,1824,1846,1925,2156,1870,1946,1890,1658,2054,1550,1481,1575,1401,1660,1486,1703,1350,1428,1764,1515,1365,1425,1186,1545,1145,1182,1299,1109,1301,921,929,928,850,1004,657,750,673,631,790,617,692,424,368,551,325,406,382,304,474,245,237,276,215,314,191,214,166,100,170,80,64,68,43,203,104347,Thayet,MMR009012
