Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,1989,2249,2186,2476,2449,2386,2518,2654,2467,2382,2580,2390,2528,2622,2431,2197,1864,1771,2033,1636,1959,1557,1740,1597,1428,1749,1304,1427,1491,1279,1737,1263,1392,1483,1241,1585,1150,1270,1395,1142,1612,1020,1462,1310,1098,1473,1060,996,1082,872,1269,795,976,1059,833,1111,804,700,731,517,988,446,572,541,446,595,346,380,281,143,423,152,218,228,162,267,128,103,154,65,192,47,77,53,61,76,31,30,28,17,78,103105,Kyarinseikkyi,MMR003007
 Yes - some difficulty,35,46,22,17,26,16,19,19,8,11,10,6,5,5,8,10,11,4,8,4,10,6,7,6,6,11,8,8,11,3,17,10,11,15,5,15,7,19,12,12,26,17,18,22,22,23,12,23,41,34,42,30,39,41,32,64,48,46,48,37,68,38,44,65,39,76,51,47,47,19,96,26,53,51,42,79,30,32,50,17,67,19,32,36,31,43,20,12,7,12,54,2457,Kyarinseikkyi,MMR003007
 Yes - a lot of difficulty,53,18,21,10,7,4,2,3,2,-,1,2,3,1,1,3,4,-,5,5,6,5,3,4,3,6,3,3,3,3,6,2,7,10,6,4,7,2,2,1,3,2,4,5,2,4,1,3,2,1,6,5,10,5,6,7,5,5,9,4,4,4,8,6,5,13,3,16,3,5,14,4,6,10,4,17,3,13,9,4,19,6,9,8,13,10,11,8,3,2,29,589,Kyarinseikkyi,MMR003007
 Yes - cannot walk at all,12,9,5,5,4,2,1,5,4,5,5,-,5,5,2,2,2,2,1,1,2,1,7,4,-,3,3,1,3,3,2,2,3,-,-,1,1,1,-,-,3,-,3,3,3,1,2,-,2,-,4,1,2,3,1,3,4,3,2,4,8,2,2,3,1,5,3,3,5,1,3,4,2,2,2,10,2,1,5,2,5,4,3,4,3,8,2,2,2,4,15,276,Kyarinseikkyi,MMR003007
 Total,2089,2322,2234,2508,2486,2408,2540,2681,2481,2398,2596,2398,2541,2633,2442,2212,1881,1777,2047,1646,1977,1569,1757,1611,1437,1769,1318,1439,1508,1288,1762,1277,1413,1508,1252,1605,1165,1292,1409,1155,1644,1039,1487,1340,1125,1501,1075,1022,1127,907,1321,831,1027,1108,872,1185,861,754,790,562,1068,490,626,615,491,689,403,446,336,168,536,186,279,291,210,373,163,149,218,88,283,76,121,101,108,137,64,52,40,35,176,106427,Kyarinseikkyi,MMR003007
