Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2996,3341,3558,3903,4014,3908,4246,4204,4254,4090,4655,4167,4759,4333,4000,3880,3496,3127,3340,2537,3181,2322,2469,2490,2156,2880,2138,2327,2547,2205,3090,2105,2400,2398,2073,3042,2160,2179,2609,2165,2906,1839,2539,2358,2011,2745,1925,1862,2024,1587,2396,1490,1659,1673,1407,1889,1502,1268,1278,966,1709,803,1046,1022,891,1261,775,738,499,368,859,341,416,439,310,645,375,250,282,147,327,137,137,163,125,140,81,75,50,40,145,177664,Bilin,MMR011010
 Yes - some difficulty,66,91,38,15,14,6,13,5,4,7,7,10,10,5,3,7,5,5,8,5,5,5,6,7,8,17,8,10,8,10,13,11,16,10,11,17,10,10,12,13,21,16,21,18,13,21,23,20,25,27,42,28,25,34,31,47,34,29,32,24,61,25,32,40,39,47,39,50,26,28,86,28,47,52,47,93,41,33,66,30,55,24,24,28,36,34,24,17,9,8,52,2283,Bilin,MMR011010
 Yes - a lot of difficulty,43,25,8,3,7,2,3,3,-,3,5,4,4,5,6,7,3,3,4,2,6,1,5,2,3,3,2,5,3,5,6,2,5,1,-,5,6,4,2,4,7,5,8,4,3,9,7,6,5,6,10,5,6,14,15,13,6,9,6,6,9,3,4,10,14,8,14,19,9,8,29,9,11,12,7,26,20,10,13,4,29,7,12,8,10,12,5,4,7,4,22,719,Bilin,MMR011010
 Yes - cannot walk at all,53,14,8,6,7,2,4,5,5,2,4,6,7,-,5,2,5,2,1,2,3,3,-,1,2,3,-,2,4,-,3,-,-,3,-,2,1,5,2,1,1,1,3,2,4,5,3,2,2,2,2,1,1,6,3,3,5,8,6,2,5,10,4,6,3,7,3,5,2,1,12,2,4,4,4,11,4,4,2,5,12,6,3,5,2,9,4,6,5,4,18,409,Bilin,MMR011010
 Total,3158,3471,3612,3927,4042,3918,4266,4217,4263,4102,4671,4187,4780,4343,4014,3896,3509,3137,3353,2546,3195,2331,2480,2500,2169,2903,2148,2344,2562,2220,3112,2118,2421,2412,2084,3066,2177,2198,2625,2183,2935,1861,2571,2382,2031,2780,1958,1890,2056,1622,2450,1524,1691,1727,1456,1952,1547,1314,1322,998,1784,841,1086,1078,947,1323,831,812,536,405,986,380,478,507,368,775,440,297,363,186,423,174,176,204,173,195,114,102,71,56,237,181075,Bilin,MMR011010
