Disability_walking,Age_Under_1,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10,Age_11,Age_12,Age_13,Age_14,Age_15,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90_and_above,Age_Total,Township,MIMU_code
 No - no difficulty,2787,2952,3087,3374,3381,3257,3381,3343,3296,3285,3467,3288,3579,3665,3437,3160,3005,2972,3103,2481,2944,2352,2591,2497,2305,2867,2363,2436,2553,2167,2937,2102,2384,2286,2051,2660,1889,2137,2492,1928,2357,1616,2293,2030,1806,2388,1813,1585,1749,1445,1839,1353,1491,1402,1312,1712,1250,1184,1087,908,1266,675,786,711,626,902,552,656,488,327,605,271,363,384,297,634,316,208,271,145,281,124,153,128,114,145,74,52,41,29,103,156588,Oatwin,MMR007013
 Yes - some difficulty,14,22,17,14,4,4,12,5,14,11,12,3,11,10,6,9,6,6,6,6,8,3,6,4,10,8,8,5,12,13,14,11,11,25,8,21,9,19,21,17,19,15,19,10,22,26,16,27,22,23,40,20,25,37,26,41,31,36,41,34,58,40,36,35,39,58,44,49,32,18,76,39,54,69,57,103,54,41,58,41,67,34,33,36,36,52,22,21,13,15,54,2339,Oatwin,MMR007013
 Yes - a lot of difficulty,19,7,3,4,4,6,4,4,3,7,4,2,4,6,8,2,5,4,1,2,8,2,2,1,5,4,3,-,4,6,3,2,3,2,2,2,2,3,5,4,3,3,8,4,3,10,4,5,2,5,13,1,7,5,9,13,5,5,6,6,10,2,5,8,9,7,5,4,8,5,12,4,12,7,12,26,9,11,12,10,17,7,11,9,7,12,8,9,8,5,19,569,Oatwin,MMR007013
 Yes - cannot walk at all,30,5,4,9,5,6,7,5,2,4,2,3,4,2,1,3,1,2,3,1,1,3,1,-,4,5,1,4,-,-,3,1,4,4,1,4,3,1,4,2,3,-,3,1,2,4,3,1,2,1,2,1,3,1,4,3,5,4,2,6,3,2,4,2,2,6,3,1,1,2,6,5,1,5,3,10,2,2,7,3,11,4,8,4,5,8,10,2,3,1,10,332,Oatwin,MMR007013
 Total,2850,2986,3111,3401,3394,3273,3404,3357,3315,3307,3485,3296,3598,3683,3452,3174,3017,2984,3113,2490,2961,2360,2600,2502,2324,2884,2375,2445,2569,2186,2957,2116,2402,2317,2062,2687,1903,2160,2522,1951,2382,1634,2323,2045,1833,2428,1836,1618,1775,1474,1894,1375,1526,1445,1351,1769,1291,1229,1136,954,1337,719,831,756,676,973,604,710,529,352,699,319,430,465,369,773,381,262,348,199,376,169,205,177,162,217,114,84,65,50,186,159828,Oatwin,MMR007013
